source,country,station,bhi_id,lat,lon,year,date,variable,qflag,value,unit,vflag,detli,lmqnt,sub_id,bio_id,samp_id,num_indiv_subsamp
ICES,Finland,,32,60.25,26.5,1993,1993-10-06,CB153,,0.00437,mg/kg,A,0.929,NA,1,2165071,303942,20
ICES,Finland,,32,60.25,26.5,1993,1993-10-06,CB180,,0.0014,mg/kg,A,0.416,NA,1,2165071,303942,20
ICES,Finland,,32,60.25,26.5,1993,1993-10-06,CB180,,0.00143,mg/kg,A,0.416,NA,1,2165071,303942,20
ICES,Finland,,32,60.25,26.5,1993,1993-10-06,CB28,<,0.00058,mg/kg,,0.58,NA,1,2165071,303942,20
ICES,Finland,,32,60.25,26.5,1993,1993-10-06,CB28,<,0.00058,mg/kg,,0.58,NA,1,2165071,303942,20
ICES,Finland,,32,60.25,26.5,1993,1993-10-06,CB52,,0.00122,mg/kg,A,1.21,NA,1,2165071,303942,20
ICES,Finland,,32,60.25,26.5,1993,1993-10-06,CB52,,0.00136,mg/kg,A,1.21,NA,1,2165071,303942,20
ICES,Finland,,30,59.75,22.5,1993,1993-09-13,CB101,,0.00142,mg/kg,A,1.36,NA,1,2165070,303939,20
ICES,Finland,,30,59.75,22.5,1993,1993-09-13,CB101,,0.00171,mg/kg,A,1.36,NA,1,2165070,303939,20
ICES,Finland,,30,59.75,22.5,1993,1993-09-13,CB118,,6.03e-08,mg/kg,A,1.4,NA,1,2165070,303939,20
ICES,Finland,,30,59.75,22.5,1993,1993-09-13,CB118,,6.66e-08,mg/kg,A,1.4,NA,1,2165070,303939,20
ICES,Finland,,30,59.75,22.5,1993,1993-09-13,CB138,,0.00279,mg/kg,A,0.739,NA,1,2165070,303939,20
ICES,Finland,,30,59.75,22.5,1993,1993-09-13,CB153,,0.00287,mg/kg,A,0.929,NA,1,2165070,303939,20
ICES,Finland,,30,59.75,22.5,1993,1993-09-13,CB28,<,0.00058,mg/kg,,0.58,NA,1,2165070,303939,20
ICES,Finland,,30,59.75,22.5,1993,1993-09-13,CB52,D,0.00081,mg/kg,A,1.21,NA,1,2165070,303939,20
ICES,Finland,,30,59.75,22.5,1993,1993-09-13,CB52,D,0.00086,mg/kg,A,1.21,NA,1,2165070,303939,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB101,,0.00195,mg/kg,A,1.36,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB101,,0.0021,mg/kg,A,1.36,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB118,,6.42e-08,mg/kg,A,1.4,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB118,,6.75e-08,mg/kg,A,1.4,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB153,,0.00243,mg/kg,A,0.929,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB153,,0.00282,mg/kg,A,0.929,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB180,,0.00077,mg/kg,A,0.416,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB180,,0.00098,mg/kg,A,0.416,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB28,<,0.00058,mg/kg,,0.58,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB28,<,0.00058,mg/kg,,0.58,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB52,,0.00184,mg/kg,A,1.21,NA,1,2165068,303940,20
ICES,Finland,,38,61.75,20.5,1993,1993-09-13,CB52,D,8e-04,mg/kg,A,1.21,NA,1,2165068,303940,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB101,,0.0018,mg/kg,A,1.36,NA,1,2165067,303941,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB101,D,0.00133,mg/kg,A,1.36,NA,1,2165067,303941,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB118,,6.9e-08,mg/kg,A,1.4,NA,1,2165067,303941,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB118,,7.56e-08,mg/kg,A,1.4,NA,1,2165067,303941,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB138,,0.00258,mg/kg,A,0.739,NA,1,2165067,303941,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB153,,0.00198,mg/kg,A,0.929,NA,1,2165067,303941,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB180,,0.00073,mg/kg,A,0.416,NA,1,2165067,303941,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB28,<,0.00058,mg/kg,,0.58,NA,1,2165067,303941,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB28,<,0.00058,mg/kg,,0.58,NA,1,2165067,303941,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB52,,0.00132,mg/kg,A,1.21,NA,1,2165067,303941,20
ICES,Finland,,42,64.25,23.5,1993,1993-09-21,CB52,,0.00178,mg/kg,A,1.21,NA,1,2165067,303941,20
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB101,,9e-05,mg/kg,,NA,NA,34009,3149752,1423618,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB101,,9e-05,mg/kg,,NA,NA,34010,3149753,1423619,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB101,,0.00021,mg/kg,,NA,NA,34003,3149746,1423612,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB101,,0.00023,mg/kg,,NA,NA,34004,3149747,1423613,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB101,,0.00023,mg/kg,,NA,NA,34006,3149749,1423615,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB101,,0.00024,mg/kg,,NA,NA,34005,3149748,1423614,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB101,,0.00027,mg/kg,,NA,NA,34011,3149754,1423620,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB101,,3e-04,mg/kg,,NA,NA,34000,3149743,1423609,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB101,<,4e-05,mg/kg,,NA,0.04,34002,3149745,1423611,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,2.1e-09,mg/kg,,NA,NA,34010,3149753,1423619,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,2.7e-09,mg/kg,,NA,NA,34009,3149752,1423618,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,3.3e-09,mg/kg,,NA,NA,34002,3149745,1423611,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,4.8e-09,mg/kg,,NA,NA,34004,3149747,1423613,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,7.5e-09,mg/kg,,NA,NA,34001,3149744,1423610,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,7.5e-09,mg/kg,,NA,NA,34007,3149750,1423616,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,8.1e-09,mg/kg,,NA,NA,34000,3149743,1423609,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,8.4e-09,mg/kg,,NA,NA,34005,3149748,1423614,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,8.4e-09,mg/kg,,NA,NA,34011,3149754,1423620,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,8.7e-09,mg/kg,,NA,NA,34003,3149746,1423612,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,9e-09,mg/kg,,NA,NA,34006,3149749,1423615,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB118,,9e-09,mg/kg,,NA,NA,34008,3149751,1423617,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,,1e-04,mg/kg,,NA,NA,34009,3149752,1423618,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,,0.00011,mg/kg,,NA,NA,34004,3149747,1423613,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,,0.00017,mg/kg,,NA,NA,34002,3149745,1423611,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,,0.00018,mg/kg,,NA,NA,34011,3149754,1423620,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,,0.00021,mg/kg,,NA,NA,34007,3149750,1423616,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,,0.00049,mg/kg,,NA,NA,34006,3149749,1423615,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,,0.00049,mg/kg,,NA,NA,34008,3149751,1423617,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,,0.00056,mg/kg,,NA,NA,34005,3149748,1423614,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,,0.00064,mg/kg,,NA,NA,34003,3149746,1423612,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,,0.00066,mg/kg,,NA,NA,34000,3149743,1423609,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB138,<,6e-05,mg/kg,,NA,0.06,34010,3149753,1423619,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB153,,0.00027,mg/kg,,NA,NA,34009,3149752,1423618,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB153,,0.00031,mg/kg,,NA,NA,34010,3149753,1423619,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB153,,0.00055,mg/kg,,NA,NA,34004,3149747,1423613,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB153,,0.00061,mg/kg,,NA,NA,34006,3149749,1423615,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB153,,0.00061,mg/kg,,NA,NA,34007,3149750,1423616,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB153,,0.00072,mg/kg,,NA,NA,34001,3149744,1423610,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB153,,0.00074,mg/kg,,NA,NA,34003,3149746,1423612,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB153,,0.00082,mg/kg,,NA,NA,34011,3149754,1423620,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB153,,0.00084,mg/kg,,NA,NA,34000,3149743,1423609,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB153,,0.0025,mg/kg,,NA,NA,34002,3149745,1423611,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,,0.00014,mg/kg,,NA,NA,34008,3149751,1423617,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,,0.00018,mg/kg,,NA,NA,34006,3149749,1423615,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,,0.00019,mg/kg,,NA,NA,34005,3149748,1423614,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,,2e-04,mg/kg,,NA,NA,34003,3149746,1423612,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,,0.00023,mg/kg,,NA,NA,34001,3149744,1423610,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,,3e-04,mg/kg,,NA,NA,34000,3149743,1423609,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,<,6e-05,mg/kg,,NA,0.06,34002,3149745,1423611,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,<,6e-05,mg/kg,,NA,0.06,34004,3149747,1423613,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,<,6e-05,mg/kg,,NA,0.06,34007,3149750,1423616,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,<,6e-05,mg/kg,,NA,0.06,34009,3149752,1423618,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,<,6e-05,mg/kg,,NA,0.06,34010,3149753,1423619,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB180,<,6e-05,mg/kg,,NA,0.06,34011,3149754,1423620,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,,4e-05,mg/kg,,NA,NA,34008,3149751,1423617,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,,0.00011,mg/kg,,NA,NA,34006,3149749,1423615,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,,0.00011,mg/kg,,NA,NA,34011,3149754,1423620,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,,0.00012,mg/kg,,NA,NA,34004,3149747,1423613,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,,0.00013,mg/kg,,NA,NA,34010,3149753,1423619,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,<,4e-05,mg/kg,,NA,0.04,34000,3149743,1423609,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,<,4e-05,mg/kg,,NA,0.04,34001,3149744,1423610,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,<,4e-05,mg/kg,,NA,0.04,34002,3149745,1423611,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,<,4e-05,mg/kg,,NA,0.04,34003,3149746,1423612,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,<,4e-05,mg/kg,,NA,0.04,34005,3149748,1423614,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,<,4e-05,mg/kg,,NA,0.04,34007,3149750,1423616,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB28,<,4e-05,mg/kg,,NA,0.04,34009,3149752,1423618,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB52,<,4e-05,mg/kg,,NA,0.04,34000,3149743,1423609,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB52,<,4e-05,mg/kg,,NA,0.04,34001,3149744,1423610,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB52,<,4e-05,mg/kg,,NA,0.04,34002,3149745,1423611,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB52,<,4e-05,mg/kg,,NA,0.04,34003,3149746,1423612,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB52,<,4e-05,mg/kg,,NA,0.04,34005,3149748,1423614,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB52,<,4e-05,mg/kg,,NA,0.04,34007,3149750,1423616,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB52,<,4e-05,mg/kg,,NA,0.04,34008,3149751,1423617,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB52,<,4e-05,mg/kg,,NA,0.04,34009,3149752,1423618,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB52,<,4e-05,mg/kg,,NA,0.04,34010,3149753,1423619,1
ICES,Finland,,42,64.17916667,23.3265,2008,2008-08-06,CB52,<,4e-05,mg/kg,,NA,0.04,34011,3149754,1423620,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB101,,0.00022,mg/kg,,NA,NA,34026,3149815,1423705,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB101,,0.00056,mg/kg,,NA,NA,34030,3149819,1423709,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB118,,9.6e-09,mg/kg,,NA,NA,34028,3149817,1423707,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB138,,0.00075,mg/kg,,NA,NA,34025,3149814,1423704,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB138,,8e-04,mg/kg,,NA,NA,34029,3149818,1423708,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB138,,0.0011,mg/kg,,NA,NA,34030,3149819,1423709,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB138,,0.0016,mg/kg,,NA,NA,34024,3149813,1423703,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB153,,0.00056,mg/kg,,NA,NA,34027,3149816,1423706,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB153,,0.00057,mg/kg,,NA,NA,34028,3149817,1423707,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB153,,8e-04,mg/kg,,NA,NA,34026,3149815,1423705,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB153,,0.00089,mg/kg,,NA,NA,34025,3149814,1423704,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB153,,0.00095,mg/kg,,NA,NA,34029,3149818,1423708,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB153,,0.0018,mg/kg,,NA,NA,34031,3149820,1423710,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB153,,0.0019,mg/kg,,NA,NA,34024,3149813,1423703,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB180,,9e-05,mg/kg,,NA,NA,34029,3149818,1423708,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB180,,0.00014,mg/kg,,NA,NA,34025,3149814,1423704,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB180,,0.00014,mg/kg,,NA,NA,34026,3149815,1423705,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB180,,0.00019,mg/kg,,NA,NA,34030,3149819,1423709,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB180,,0.00032,mg/kg,,NA,NA,34031,3149820,1423710,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB180,,0.00074,mg/kg,,NA,NA,34024,3149813,1423703,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB180,<,6e-05,mg/kg,,NA,0.06,34027,3149816,1423706,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB180,<,6e-05,mg/kg,,NA,0.06,34028,3149817,1423707,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB28,,6e-05,mg/kg,,NA,NA,34026,3149815,1423705,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB28,,1e-04,mg/kg,,NA,NA,34024,3149813,1423703,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB28,,1e-04,mg/kg,,NA,NA,34030,3149819,1423709,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB28,,0.00011,mg/kg,,NA,NA,34027,3149816,1423706,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB28,,0.00013,mg/kg,,NA,NA,34025,3149814,1423704,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB28,,0.00015,mg/kg,,NA,NA,34031,3149820,1423710,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB28,,0.00018,mg/kg,,NA,NA,34029,3149818,1423708,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB28,<,4e-05,mg/kg,,NA,0.04,34028,3149817,1423707,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB52,,1e-04,mg/kg,,NA,NA,34029,3149818,1423708,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB52,,1e-04,mg/kg,,NA,NA,34030,3149819,1423709,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB52,,0.00011,mg/kg,,NA,NA,34025,3149814,1423704,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB52,,0.00021,mg/kg,,NA,NA,34024,3149813,1423703,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB52,,0.00021,mg/kg,,NA,NA,34031,3149820,1423710,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB52,<,4e-05,mg/kg,,NA,0.04,34026,3149815,1423705,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB52,<,4e-05,mg/kg,,NA,0.04,34027,3149816,1423706,1
ICES,Finland,,30,59.5475,22.60533333,2008,2008-10-07,CB52,<,4e-05,mg/kg,,NA,0.04,34028,3149817,1423707,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB101,,7e-05,mg/kg,,NA,NA,34019,3149784,1423650,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB101,,0.00017,mg/kg,,NA,NA,34017,3149782,1423648,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB101,,0.00018,mg/kg,,NA,NA,34020,3149785,1423651,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB101,,0.00019,mg/kg,,NA,NA,34021,3149786,1423652,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB101,,0.00025,mg/kg,,NA,NA,34018,3149783,1423649,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB101,,0.00027,mg/kg,,NA,NA,34022,3149787,1423653,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB101,,0.00037,mg/kg,,NA,NA,34014,3149779,1423645,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB101,,0.00066,mg/kg,,NA,NA,34015,3149780,1423646,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB101,,0.00079,mg/kg,,NA,NA,34016,3149781,1423647,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB101,,0.00087,mg/kg,,NA,NA,34012,3149777,1423643,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB118,,8.4e-09,mg/kg,,NA,NA,34019,3149784,1423650,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB118,,9.3e-09,mg/kg,,NA,NA,34017,3149782,1423648,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB118,,9.3e-09,mg/kg,,NA,NA,34020,3149785,1423651,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB118,,9.9e-09,mg/kg,,NA,NA,34022,3149787,1423653,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB118,,1.95e-08,mg/kg,,NA,NA,34015,3149780,1423646,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB153,,0.00082,mg/kg,,NA,NA,34020,3149785,1423651,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB153,,0.00093,mg/kg,,NA,NA,34017,3149782,1423648,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB153,,0.0011,mg/kg,,NA,NA,34018,3149783,1423649,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB153,,0.0014,mg/kg,,NA,NA,34014,3149779,1423645,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB153,,0.009,mg/kg,,NA,NA,34016,3149781,1423647,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB180,,0.00015,mg/kg,,NA,NA,34019,3149784,1423650,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB180,,0.00025,mg/kg,,NA,NA,34017,3149782,1423648,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB180,,0.00048,mg/kg,,NA,NA,34013,3149778,1423644,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB180,,0.00057,mg/kg,,NA,NA,34022,3149787,1423653,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB180,,8e-04,mg/kg,,NA,NA,34012,3149777,1423643,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB180,,0.00097,mg/kg,,NA,NA,34016,3149781,1423647,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,,4e-05,mg/kg,,NA,NA,34018,3149783,1423649,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,,6e-05,mg/kg,,NA,NA,34014,3149779,1423645,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,,8e-05,mg/kg,,NA,NA,34022,3149787,1423653,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,,0.00014,mg/kg,,NA,NA,34015,3149780,1423646,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,,0.00015,mg/kg,,NA,NA,34019,3149784,1423650,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,,0.00019,mg/kg,,NA,NA,34016,3149781,1423647,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,,2e-04,mg/kg,,NA,NA,34023,3149788,1423654,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,,0.00021,mg/kg,,NA,NA,34012,3149777,1423643,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,<,4e-05,mg/kg,,NA,0.04,34013,3149778,1423644,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,<,4e-05,mg/kg,,NA,0.04,34017,3149782,1423648,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,<,4e-05,mg/kg,,NA,0.04,34020,3149785,1423651,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB28,<,4e-05,mg/kg,,NA,0.04,34021,3149786,1423652,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,,5e-05,mg/kg,,NA,NA,34015,3149780,1423646,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,,7e-05,mg/kg,,NA,NA,34023,3149788,1423654,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,,8e-05,mg/kg,,NA,NA,34016,3149781,1423647,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,,0.00011,mg/kg,,NA,NA,34012,3149777,1423643,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,,0.00013,mg/kg,,NA,NA,34020,3149785,1423651,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,,2e-04,mg/kg,,NA,NA,34013,3149778,1423644,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,,0.00028,mg/kg,,NA,NA,34019,3149784,1423650,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,<,4e-05,mg/kg,,NA,0.04,34014,3149779,1423645,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,<,4e-05,mg/kg,,NA,0.04,34017,3149782,1423648,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,<,4e-05,mg/kg,,NA,0.04,34018,3149783,1423649,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,<,4e-05,mg/kg,,NA,0.04,34021,3149786,1423652,1
ICES,Finland,,38,61.71083333,20.7075,2008,2008-09-08,CB52,<,4e-05,mg/kg,,NA,0.04,34022,3149787,1423653,1
ICES,Finland,,36,59.87983333,19.958,2008,2008-09-23,CB101,,0.00019,mg/kg,,NA,NA,34032,3149837,1423679,1
