"TERRTYPO","TERRTYPO_LABEL","GEO","GEO_LABEL","INDIC_TO","INDIC_TO_LABEL","UNIT","UNIT_LABEL","NACE_R2","NACE_R2_LABEL","TIME","TIME_LABEL","Value","Flag.and.Footnotes","BHI_relevant","BHI_ID_1","BHI_ID_2","BHI_ID_3","BHI_ID_4","BHI_ID_5","BHI_ID_6","BHI_ID_7","BHI_ID_8","BHI_ID_9","BHI_ID_10","BHI_ID_11","BHI_ID_12","BHI_ID_13","BHI_ID_14","BHI_ID_15","BHI_ID_16","BHI_ID_17","BHI_ID_18","BHI_ID_19","BHI_ID_20","BHI_ID_21","BHI_ID_22","BHI_ID_23","BHI_ID_24","BHI_ID_25","BHI_ID_26","BHI_ID_27","BHI_ID_28","BHI_ID_29","BHI_ID_30","BHI_ID_31","BHI_ID_32","BHI_ID_33","BHI_ID_34","BHI_ID_35","BHI_ID_36","BHI_ID_37","BHI_ID_38","BHI_ID_39","BHI_ID_40","BHI_ID_41","BHI_ID_42"
"NCST_A","Non-coastal area","FR25","Basse-Normandie","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"2321020","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR26","Bourgogne","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"6558819","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR26","Bourgogne","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"6353232","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR26","Bourgogne","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"6454667","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR3","Nord - Pas-de-Calais","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"4645158","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR3","Nord - Pas-de-Calais","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"4700878","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR3","Nord - Pas-de-Calais","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"4882558","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR30","Nord - Pas-de-Calais","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"4645158","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR30","Nord - Pas-de-Calais","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"4700878","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR30","Nord - Pas-de-Calais","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"4882558","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR4","Est (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"18659804","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR4","Est (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"19214755","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR4","Est (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"19072646","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR41","Lorraine","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"6330364","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR41","Lorraine","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"6562813","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR41","Lorraine","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"6405898","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR42","Alsace","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"8393751","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR42","Alsace","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"8759736","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR42","Alsace","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"8887780","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR43","Franche-Comté","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"3935689","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR43","Franche-Comté","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"3892205","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR43","Franche-Comté","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"3778968","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR5","Ouest (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"14489255","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR5","Ouest (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"14844536","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR5","Ouest (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"14773654","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR51","Pays de la Loire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"7332646","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR51","Pays de la Loire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"7739709","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR51","Pays de la Loire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"7708959","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR52","Bretagne","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"2820608","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR52","Bretagne","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"2908502","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR52","Bretagne","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"3035692","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR53","Poitou-Charentes","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"4336000","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR53","Poitou-Charentes","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"4196325","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR53","Poitou-Charentes","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"4029003","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR6","Sud-Ouest (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"34573637","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR6","Sud-Ouest (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"34475073","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR6","Sud-Ouest (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"33567348","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR61","Aquitaine","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"14290368","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR61","Aquitaine","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"14446873","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR61","Aquitaine","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"14261396","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR62","Midi-Pyrénées","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"17627461","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR62","Midi-Pyrénées","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"17358889","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR62","Midi-Pyrénées","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"16858882","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR63","Limousin","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"2655808","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR63","Limousin","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"2669311","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR63","Limousin","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"2447071","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR7","Centre-Est (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"55317851","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR7","Centre-Est (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"56068935","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR7","Centre-Est (FR)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"53638848","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR71","Rhône-Alpes","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"48709067","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR71","Rhône-Alpes","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"49498847","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR71","Rhône-Alpes","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"47286104","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR72","Auvergne","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"6608783","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR72","Auvergne","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"6570088","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR72","Auvergne","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"6352744","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR8","Méditerranée","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"34196770","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCST_A","Non-coastal area","FR8","Méditerranée","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"33109854","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
