BSPA_ID,Name,WebLink,Country,Location_S,MPA_Status,AreaTot_Ha,AreaMar_Ha,N2K_Site,Date_Est,BSPALink,N2000Link,Shape_area,Shape_len,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
207,Väinameri,http://www.keskkonnaamet.ee,Estonia,Territorial Water (TW),Designated,271297,228800,"EE0040001, EE0040486",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=207,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0040001,2727471287.62,954131.973878,Estonia,EST,Gulf of Riga,SEA-011,28,10774.55332
207,Väinameri,http://www.keskkonnaamet.ee,Estonia,Territorial Water (TW),Designated,271297,228800,"EE0040001, EE0040486",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=207,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0040001,2727471287.62,954131.973878,Estonia,EST,Northern Baltic Proper,SEA-012,31,11841.39906
188,Havet omkring Nordre Rønner,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,18535,18525,"DK00FX257, DK00FX099",14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=188,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00FX257,186307958.74,55061.1520886,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
136,Læsø Trindel og Tønneberg Banke,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Managed,8659.70019531,8659.70019531,DK00VA249,14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=136,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA249,86628223.4121,37611.2806741,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
132,Store Middelgrund,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Exclusive Economic Zone (EEZ),Managed,2137,2137,DK00VA250,14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=132,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA250,21471061.6655,20456.1435157,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
132,Store Middelgrund,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Exclusive Economic Zone (EEZ),Managed,2137,2137,DK00VA250,14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=132,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA250,21471061.6655,20456.1435157,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
135,"Hirsholmene, havet vest herfor og Ellinge Å's udløb",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,9500,9268,"DK00FX113, DK00FX011",14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=135,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00FX113,95083871.7025,55455.919009,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
134,Strandenge på Læsø og havet syd herfor,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Managed,102714,98958,"DK00FX010, DK00FX345",14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=134,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00FX010,1039875052.71,152268.837516,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
303,Ainazi-Salacgriva,http://www.daba.gov.lv,Latvia,Territorial Water (TW),Designated,7113,7113,LV0900700,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=303,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900700,71293827.0577,36282.9757223,Estonia,EST,Gulf of Riga,SEA-011,28,10774.55332
303,Ainazi-Salacgriva,http://www.daba.gov.lv,Latvia,Territorial Water (TW),Designated,7113,7113,LV0900700,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=303,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900700,71293827.0577,36282.9757223,Latvia,LVA,Gulf of Riga,SEA-011,27,7993.91788
308,Akmensrags,http://www.daba.gov.lv,Latvia,Territorial Water (TW),Designated,25829,0,LV0900200,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=308,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900200,258778287.58,78501.7951412,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
307,Irbes saurums,http://www.daba.gov.lv,Latvia,Both EEZ and TW,Designated,172412,172412,LV0900300,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=307,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900300,1724852469.43,236403.239248,Estonia,EST,Eastern Gotland Basin,SEA-009,25,5414.05646
307,Irbes saurums,http://www.daba.gov.lv,Latvia,Both EEZ and TW,Designated,172412,172412,LV0900300,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=307,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900300,1724852469.43,236403.239248,Estonia,EST,Gulf of Riga,SEA-011,28,10774.55332
307,Irbes saurums,http://www.daba.gov.lv,Latvia,Both EEZ and TW,Designated,172412,172412,LV0900300,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=307,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900300,1724852469.43,236403.239248,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
307,Irbes saurums,http://www.daba.gov.lv,Latvia,Both EEZ and TW,Designated,172412,172412,LV0900300,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=307,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900300,1724852469.43,236403.239248,Latvia,LVA,Gulf of Riga,SEA-011,27,7993.91788
309,Nida-Perkone,http://www.daba.gov.lv,Latvia,Territorial Water (TW),Managed,36703,0,LV0900100,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=309,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900100,366998623.854,90344.2011991,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
305,Selga uz rietumiem no Tujas,http://www.daba.gov.lv,Latvia,Territorial Water (TW),Designated,58600,58600,LV0900500,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=305,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900500,586484512.413,117201.367764,Latvia,LVA,Gulf of Riga,SEA-011,27,7993.91788
304,Vitrupe-Tuja,http://www.daba.gov.lv,Latvia,Territorial Water (TW),Designated,3577,3577,LV0900600,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=304,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900600,35799738.7935,37019.1952366,Latvia,LVA,Gulf of Riga,SEA-011,27,7993.91788
306,Rigas lica rietumu piekraste,http://www.daba.gov.lv,Latvia,Territorial Water (TW),Managed,132172,132172,LV0900400,16.1.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=306,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LV0900400,1322597430.91,237122.992593,Latvia,LVA,Gulf of Riga,SEA-011,27,7993.91788
87,Lawica Slupska,http://www.umsl.gov.pl,Poland,Exclusive Economic Zone (EEZ),Designated,80050.296875,80050.296875,PLC990001,31.12.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=87,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=PLC990001,801206792.479,119904.284671,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
244,Anholt og havet nord for,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Managed,47878,45973,"DK00DX146, DK00DX146",6.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=244,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00DX146,481752866.623,97194.1632785,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
249,Centrale Storebælt og Vresen,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,62311,61986,"DK008X190, DK008X072, DK005X098",10.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=249,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK008X190,623362999.258,163550.534732,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
310,Kursiu Marios Biosphere Polygon,NA,Lithuania,Territorial Water (TW),Managed,31138,31138,"LTSIU0012, LTKLAB010",17.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=310,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LTSIU0012,311258945.464,115732.808044,Lithuania,LTU,Eastern Gotland Basin,SEA-009,23,6139.73941
310,Kursiu Marios Biosphere Polygon,NA,Lithuania,Territorial Water (TW),Managed,31138,31138,"LTSIU0012, LTKLAB010",17.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=310,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LTSIU0012,311258945.464,115732.808044,Russia,RUS,Eastern Gotland Basin,SEA-009,22,9466.30104
311,Baltic Sea Biosphere Polygon,NA,Lithuania,Territorial Water (TW),Designated,31959,31959,NA,23.5.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=311,NA,319428389.931,87435.1753418,Lithuania,LTU,Eastern Gotland Basin,SEA-009,23,6139.73941
311,Baltic Sea Biosphere Polygon,NA,Lithuania,Territorial Water (TW),Designated,31959,31959,NA,23.5.2013,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=311,NA,319428389.931,87435.1753418,Russia,RUS,Eastern Gotland Basin,SEA-009,22,9466.30104
