"TIME","GEO","GEO_LABEL","UNIT","NA_ITEM","NA_ITEM_LABEL","Value","Flag and Footnotes"
1977,"PL","Poland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"PL","Poland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"PT","Portugal","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"PT","Portugal","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"PT","Portugal","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"RO","Romania","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"RO","Romania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"RO","Romania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"SI","Slovenia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"SI","Slovenia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"SI","Slovenia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"SK","Slovakia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"SK","Slovakia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"SK","Slovakia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"FI","Finland","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"FI","Finland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"FI","Finland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"SE","Sweden","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"SE","Sweden","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"SE","Sweden","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"UK","United Kingdom","Current prices, million euro","B1GQ","Gross domestic product at market prices",230711.3,""
1977,"UK","United Kingdom","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",863244.9,""
1977,"UK","United Kingdom","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",47.6,""
1977,"IS","Iceland","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"IS","Iceland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"IS","Iceland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"NO","Norway","Current prices, million euro","B1GQ","Gross domestic product at market prices",36369.1,""
1977,"NO","Norway","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",132135.8,""
1977,"NO","Norway","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",40.8,""
1977,"CH","Switzerland","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"CH","Switzerland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"CH","Switzerland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"ME","Montenegro","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"ME","Montenegro","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"ME","Montenegro","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"MK","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"AL","Albania","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"AL","Albania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"AL","Albania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"RS","Serbia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"RS","Serbia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"RS","Serbia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1977,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1977,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"BE","Belgium","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"BE","Belgium","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"BE","Belgium","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"BG","Bulgaria","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"BG","Bulgaria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"BG","Bulgaria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"CZ","Czech Republic","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"CZ","Czech Republic","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"CZ","Czech Republic","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"DK","Denmark","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"DK","Denmark","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"DK","Denmark","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"DE","Germany (until 1990 former territory of the FRG)","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"EE","Estonia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"EE","Estonia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"EE","Estonia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"IE","Ireland","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"IE","Ireland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"IE","Ireland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"EL","Greece","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"EL","Greece","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"EL","Greece","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"ES","Spain","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"ES","Spain","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"ES","Spain","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"FR","France","Current prices, million euro","B1GQ","Gross domestic product at market prices",399562.6,""
1978,"FR","France","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1070885,""
1978,"FR","France","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",53.6,""
1978,"HR","Croatia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"HR","Croatia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"HR","Croatia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"IT","Italy","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"IT","Italy","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"IT","Italy","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"CY","Cyprus","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"CY","Cyprus","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"CY","Cyprus","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"LV","Latvia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"LV","Latvia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"LV","Latvia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"LT","Lithuania","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"LT","Lithuania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"LT","Lithuania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"LU","Luxembourg","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"LU","Luxembourg","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"LU","Luxembourg","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"HU","Hungary","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"HU","Hungary","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"HU","Hungary","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"MT","Malta","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"MT","Malta","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"MT","Malta","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"NL","Netherlands","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"NL","Netherlands","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"NL","Netherlands","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1978,"AT","Austria","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1978,"AT","Austria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
