CELLCODE,Alisma_wah,Botrytella,C_braunii,C_conniven,C_horrida,C_tomentos,Crassula_a,Delamarea_,F_serratus,F_vesiculo,Furcellari,Helminthor,Hippuria_t,Lamprotham,Myriocladi,N_hyalina,Nitellopsi,Persicaria,Potamogeto,Rosenvingi,Stypocaulo,Z_marina,Z_noltii,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
10kmE461N365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE462N339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE462N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE462N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE462N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE462N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE462N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE462N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE462N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE462N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE462N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE462N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE462N359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE462N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE462N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE462N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE462N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE462N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE462N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE462N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE462N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE462N365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE462N366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE463N343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE463N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE463N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE463N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE463N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE463N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE463N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE463N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE463N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE463N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE463N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE463N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE463N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE463N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE463N359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE463N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE463N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE463N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE463N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE463N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE463N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE463N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE463N365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE463N366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE463N367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE464N344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE464N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE464N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE464N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE464N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE464N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE464N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE464N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE464N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE464N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE464N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE464N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE464N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE464N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE464N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE464N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE464N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE464N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE464N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE464N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE464N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE464N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE464N365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE464N366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE464N367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE465N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE465N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE465N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE465N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE465N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE465N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE465N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE465N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE465N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE465N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE465N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE465N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE465N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE465N357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE465N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE465N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE465N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE465N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE465N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE465N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE465N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE465N365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE465N366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE466N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE466N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE466N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE466N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE466N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE466N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE466N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE466N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE466N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE466N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE466N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE466N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE466N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE466N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE466N357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE466N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE466N359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE466N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE466N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE466N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE466N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE466N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE466N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE466N365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE466N366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE467N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE467N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE467N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE467N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE467N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE467N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE467N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE467N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE467N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE467N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE467N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE467N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE467N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE467N357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE467N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE467N359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE467N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE467N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE467N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE467N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE467N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE467N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE467N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE467N365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE467N369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE468N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE468N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE468N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE468N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
