"rgn_id","basin","year","variable","value","unit","data_descrip","bhi_goal"
27,"Gulf of Riga",2008,8,4,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,8,3,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,8,3,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,8,4,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,3.5,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,4.5,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,3.8,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,3.4,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,2.5,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,3.9,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,9,5.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,9,5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,9,4.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,9,2,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,9,4.8,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,9,3.6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,9,3.3,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,3.7,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,5.3,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,4.2,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,3.8,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,2.8,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2008,9,3.9,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,8,2.7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,8,4.5,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,3.5,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,4.2,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,5,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,4.5,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,4,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,4.8,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,5,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,4.9,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,2.6,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,3.8,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,5.8,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2009,8,5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,8,3.8,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,8,3.1,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,8,4.9,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2010,8,4.1,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2010,8,4.1,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2010,8,4.8,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2010,8,5.1,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2010,8,4.5,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2010,8,5.2,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2010,8,4.5,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2010,8,4.4,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2010,8,4.6,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2012,7,4,"secchi depth m","summer secchi observations","eut"
27,"Gulf of Riga",2012,7,3.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2000,6,4,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2000,6,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,6,10,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,6,9,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,6,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2000,6,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2000,6,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2000,6,1.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2000,6,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2000,6,9,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,6,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,6,9,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2000,8,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,8,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2000,8,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2000,8,3.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2000,8,3.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2000,8,1.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2000,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2000,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2000,8,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,8,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,8,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2000,9,8,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2000,9,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,9,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2000,9,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2000,9,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2001,6,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2001,6,5.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,6,10.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,6,9,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2001,6,10,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,6,3,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,6,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,6,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,6,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,6,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,6,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,6,6.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2001,8,8,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2001,8,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,8,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,8,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,8,3,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,8,3,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,8,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2001,8,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,8,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,8,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,8,13,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,9,3.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,9,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2001,9,8,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2001,9,12,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2001,9,9,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2002,6,5.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2002,6,8,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2002,6,4,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2002,6,14,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2002,6,10,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2002,6,10,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,6,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,6,9.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,6,10.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,6,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,6,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,6,3,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,6,1.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,6,9,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2002,6,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,6,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2002,6,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2002,6,6.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2002,7,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2002,7,5.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2002,8,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,8,3,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,8,3.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,8,8.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,8,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2002,8,5.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2002,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,9,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,9,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,9,5.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2002,9,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2002,9,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2002,9,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2002,9,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2002,9,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,9,1.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2002,9,1.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2003,6,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2003,6,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2003,6,10,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2003,6,11,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2003,6,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,6,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,6,10,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,6,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,6,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2003,6,9,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2003,8,6.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2003,8,4.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2003,8,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2003,8,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,8,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,8,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,8,8.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2003,8,9,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2003,8,8,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2003,9,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2003,9,8,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2003,9,9.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2003,9,10,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,9,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,9,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,9,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2003,9,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2003,9,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2003,9,7.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2004,6,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2004,6,4.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2004,6,5.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2004,6,9.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,6,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,6,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,6,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,6,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,6,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,6,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2004,6,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2004,8,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,8,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,8,4.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,8,3.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,8,4.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2004,8,8.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2004,8,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2004,8,4.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2004,8,4,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2004,9,10,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2004,9,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2004,9,4.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2004,9,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,9,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,9,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,9,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,9,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2004,9,4.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2004,9,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2005,9,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2005,9,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2005,6,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2005,6,8,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2005,6,4.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2005,6,4,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2005,6,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2005,6,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2005,6,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2005,6,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2005,6,2.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2005,8,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2005,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2005,8,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2005,8,4,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2005,8,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2005,8,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2005,8,8,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2005,8,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2005,9,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2005,9,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2005,9,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2005,9,7.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2006,8,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2006,8,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2006,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2006,8,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2006,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2006,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2006,8,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2006,8,9,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2006,9,8.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2006,9,8,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2006,9,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2006,9,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2006,9,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2006,9,4.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2006,9,10,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2007,6,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2007,6,4,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2007,6,3.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2007,8,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2007,8,5.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2007,8,5.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2007,8,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2007,8,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2007,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2007,8,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2007,8,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2007,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2007,8,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2007,8,5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2007,8,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2007,9,9,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2007,9,10,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2007,9,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2007,9,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,8,4,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2008,6,4.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2008,6,4.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,6,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,6,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,6,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,6,8.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,6,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,6,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2008,6,7.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2008,6,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2008,6,5.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2008,6,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2008,8,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2008,8,4,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2008,8,3,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2008,8,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,8,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,8,4.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,8,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,8,5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2008,8,4,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2008,8,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2008,8,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2008,9,9,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2008,9,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,9,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,9,8.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,9,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,9,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,9,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2008,9,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2008,9,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2008,9,5.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2008,9,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2008,9,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2008,9,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,6,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,6,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,6.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,6,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,6,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,6,6.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,6,5.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,6,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,6,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,6,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,3,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,6,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,8,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,8,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,8,8,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,8,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,8,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,8,4.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,8,3.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,8,2.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,8,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,8,5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,8,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,8,4,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,8,6.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,8,3.5,"secchi depth m","summer secchi observations","eut"
