"station","rgn_id","year","value","variable","basin","bhi_goal","unit","data_descrip"
"Utlaengan",14,2013,0.017112,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.010164,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.006327,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.055332,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.00816,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.011232,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.005112,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.013497,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.007104,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.016188,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.019872,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.036269204356,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.042542506,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2007,0.051303,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2008,0.0207792,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2008,0.017901,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2008,0.02789985,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2008,0.03599973,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2009,0.120997811058,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2009,0.132130412024,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2010,0.091839009702,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2010,0.095053009213,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2011,0.0760368695418,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2011,0.135459292036,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2012,0.108530810956,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2012,0.124177510125,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2013,0.118382409648,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Vaestra Hanoebukten",14,2013,0.117520209639,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2004,0.102,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2004,0.084,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2004,0.096,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2004,0.102,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2004,0.087,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2004,0.096,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2004,0.093,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2004,0.078,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2009,0.281164416,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2009,0.36765498,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2010,0.24125088,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2010,0.25610638,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2011,0.348050191,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2011,0.267802869,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.1997294,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.29462091,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.28541058,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.30704355,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2009,0.6488428824,"total TEQ dioxins","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2009,0.490245771,"total TEQ dioxins","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2010,0.7273904,"total TEQ dioxins","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2010,0.6356034,"total TEQ dioxins","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2011,0.6193248045,"total TEQ dioxins","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2011,0.7786615045,"total TEQ dioxins","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2012,0.442911597,"total TEQ dioxins","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2012,0.42514836,"total TEQ dioxins","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2013,0.635206275,"total TEQ dioxins","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2013,0.724072232,"total TEQ dioxins","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,3.088252475,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,3.318604128,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.60500286,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.56776867,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,1.61900244,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,1.55697314,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.24920856,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.31030533,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.3582296125,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.516991958,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.457283013,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.467677154,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.998278545,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,1.040938118,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.334878682,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.39275922,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.3725604,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2013,0.374845274,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2009,0.7202107203,"total TEQ dioxins","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2009,0.790657695,"total TEQ dioxins","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2010,1.01454705,"total TEQ dioxins","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2010,0.87007412,"total TEQ dioxins","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2011,1.1364332014,"total TEQ dioxins","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2011,1.678152249,"total TEQ dioxins","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2012,0.52270638,"total TEQ dioxins","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2012,0.750710565,"total TEQ dioxins","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2013,0.90882792,"total TEQ dioxins","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Byxelkrok",26,2013,0.54330079,"total TEQ dioxins","Western Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2009,1.870113052,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2009,1.988824116,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2011,0.9079940456,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2011,1.3083968109,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2012,0.903160111,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2012,0.8436604,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2013,0.641073148,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Gaviksfjaerden",37,2013,0.58800885,"total TEQ dioxins","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.285,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.42,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.36,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.39,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.33,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.36,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.33,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2004,0.48,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.44763394,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2009,0.39026328,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.91907622,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2010,0.63738037,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2011,1.283666532,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2011,1.60917921,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2012,0.487332,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2012,0.5774544,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2013,0.55941842,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Harufjaerden",41,2013,0.53622392,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Holmoearna",39,2009,0.336962312,"total TEQ dioxins","The Quark","CON","TEQ pg/g","unique herring samples reference ids"
"Holmoearna",39,2009,0.313672104,"total TEQ dioxins","The Quark","CON","TEQ pg/g","unique herring samples reference ids"
"Holmoearna",39,2010,0.36182496,"total TEQ dioxins","The Quark","CON","TEQ pg/g","unique herring samples reference ids"
"Holmoearna",39,2010,0.52195539,"total TEQ dioxins","The Quark","CON","TEQ pg/g","unique herring samples reference ids"
"Holmoearna",39,2011,0.2725334826,"total TEQ dioxins","The Quark","CON","TEQ pg/g","unique herring samples reference ids"
"Holmoearna",39,2011,0.2476319508,"total TEQ dioxins","The Quark","CON","TEQ pg/g","unique herring samples reference ids"
"Holmoearna",39,2012,0.37682557,"total TEQ dioxins","The Quark","CON","TEQ pg/g","unique herring samples reference ids"
"Holmoearna",39,2012,0.35447401,"total TEQ dioxins","The Quark","CON","TEQ pg/g","unique herring samples reference ids"
"Holmoearna",39,2013,0.55084624,"total TEQ dioxins","The Quark","CON","TEQ pg/g","unique herring samples reference ids"
"Holmoearna",39,2013,0.363766845,"total TEQ dioxins","The Quark","CON","TEQ pg/g","unique herring samples reference ids"
"Kinnbaecksfjaerden",41,2009,0.58854161,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Kinnbaecksfjaerden",41,2009,0.539176248,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Kinnbaecksfjaerden",41,2010,0.69886775,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Kinnbaecksfjaerden",41,2010,0.47944351,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Kinnbaecksfjaerden",41,2011,0.6347865162,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Kinnbaecksfjaerden",41,2011,0.696672162,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Kinnbaecksfjaerden",41,2012,0.756569604,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Kinnbaecksfjaerden",41,2012,1.421104965,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Kinnbaecksfjaerden",41,2013,0.71197938,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Kinnbaecksfjaerden",41,2013,0.6696828,"total TEQ dioxins","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Kullen",1,2009,0.3346221954,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Kullen",1,2009,0.3282713232,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Kullen",1,2010,0.3815727,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Kullen",1,2010,0.45900967,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Kullen",1,2011,0.3970458715,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Kullen",1,2011,0.4917559104,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Kullen",1,2012,0.49482236,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Kullen",1,2012,0.521611857,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Kullen",1,2013,0.736516456,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Kullen",1,2013,0.59700358,"total TEQ dioxins","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Lagnoe",29,2009,0.385520796,"total TEQ dioxins","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Lagnoe",29,2009,0.36839792,"total TEQ dioxins","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
