Country;MYEAR;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;EqualDET;EqualLM
Sweden;2010;OC-CB;CB180;L;;0.0538;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0716;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0263;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0173;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0144;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0124;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.012;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0264;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.016;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0111;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0191;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0108;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;D;0.0018;mg/kg;;0.0018;;TRUE;FALSE
Sweden;2010;OC-CB;CB180;L;D;0.0016;mg/kg;;0.0016;;TRUE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0023;mg/kg;;0.0023;;TRUE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0034;mg/kg;;0.0034;;TRUE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0033;mg/kg;;0.0033;;TRUE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0469;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.066;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0043;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.003;mg/kg;;0.003;;TRUE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0026;mg/kg;;0.0026;;TRUE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0019;mg/kg;;0.0019;;TRUE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0279;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0237;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0223;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0167;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.017;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0403;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0515;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0343;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0523;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0283;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0596;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0251;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0172;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0299;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.057;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.034;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0174;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0224;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0312;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0338;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0299;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0394;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0071;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0087;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0125;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0154;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.013;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0114;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0232;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0411;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0106;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0223;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0174;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0197;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0192;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.011;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0155;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0152;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0152;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0128;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0101;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0167;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0166;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0131;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0167;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0234;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.021;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0136;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0166;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0176;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0181;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0155;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0234;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0158;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0471;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0644;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0141;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0198;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0119;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0137;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0129;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0273;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0167;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0111;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0234;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0118;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0047;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0059;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0117;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0094;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0104;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0488;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0645;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0123;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0079;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0083;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0073;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0355;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.035;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.062;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0292;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0291;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB101;L;;0.0275;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0051;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.004;mg/kg;;0.004;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0051;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0036;mg/kg;;0.0036;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0056;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0036;mg/kg;;0.0036;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0045;mg/kg;;0.0045;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0043;mg/kg;;0.0043;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0043;mg/kg;;0.0043;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0046;mg/kg;;0.0046;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0038;mg/kg;;0.0038;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0054;mg/kg;;0.0054;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0046;mg/kg;;0.0046;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0045;mg/kg;;0.0045;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0043;mg/kg;;0.0043;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0042;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0015;mg/kg;;0.0015;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.002;mg/kg;;0.002;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0047;mg/kg;;0.0047;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0036;mg/kg;;0.0036;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0033;mg/kg;;0.0033;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0045;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0033;mg/kg;;0.0033;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0076;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0041;mg/kg;;0.0041;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.004;mg/kg;;0.004;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0047;mg/kg;;0.0047;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0057;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0058;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0048;mg/kg;;0.0048;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0046;mg/kg;;0.0046;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.004;mg/kg;;0.004;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0041;mg/kg;;0.0041;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0034;mg/kg;;0.0034;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0031;mg/kg;;0.0031;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.005;mg/kg;;0.005;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0027;mg/kg;;0.0027;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0035;mg/kg;;0.0035;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.003;mg/kg;;0.003;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0033;mg/kg;;0.0033;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0041;mg/kg;;0.0041;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0033;mg/kg;;0.0033;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0036;mg/kg;;0.0036;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0039;mg/kg;;0.0039;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0033;mg/kg;;0.0033;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0037;mg/kg;;0.0037;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0037;mg/kg;;0.0037;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0032;mg/kg;;0.0032;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0044;mg/kg;;0.0044;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0045;mg/kg;;0.0045;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0034;mg/kg;;0.0034;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0031;mg/kg;;0.0031;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0026;mg/kg;;0.0026;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0024;mg/kg;;0.0024;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0031;mg/kg;;0.0031;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0036;mg/kg;;0.0036;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.004;mg/kg;;0.004;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0038;mg/kg;;0.0038;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0034;mg/kg;;0.0034;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0035;mg/kg;;0.0035;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0018;mg/kg;;0.0018;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0016;mg/kg;;0.0016;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0022;mg/kg;;0.0022;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0016;mg/kg;;0.0016;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0015;mg/kg;;0.0015;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0049;mg/kg;;0.0049;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0038;mg/kg;;0.0038;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0022;mg/kg;;0.0022;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0014;mg/kg;;0.0014;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0014;mg/kg;;0.0014;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;D;0.0014;mg/kg;;0.0014;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.004;mg/kg;;0.004;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0041;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0067;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0041;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0033;mg/kg;;0.0033;;TRUE;FALSE
Sweden;2010;OC-CB;CB28;L;;0.0031;mg/kg;;0.0031;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0109;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0083;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0133;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.006;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0123;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0055;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0067;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0087;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.016;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0083;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0046;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;D;0.0054;mg/kg;;0.0054;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0075;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0059;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0069;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.01;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0036;mg/kg;;0.0036;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0039;mg/kg;;0.0039;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;D;0.0047;mg/kg;;0.0047;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0063;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0048;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.006;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0059;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0141;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0047;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0067;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0057;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0092;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.009;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;D;0.0048;mg/kg;;0.0048;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0046;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0042;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0064;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0055;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0044;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0042;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0053;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0053;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0147;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0212;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0043;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0058;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0033;mg/kg;;0.0033;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0037;mg/kg;;0.0037;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0036;mg/kg;;0.0036;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0065;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.005;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;D;0.0038;mg/kg;;0.0038;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0061;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0039;mg/kg;;0.0039;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0026;mg/kg;;0.0026;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0027;mg/kg;;0.0027;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0052;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0039;mg/kg;;0.0039;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0039;mg/kg;;0.0039;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0119;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0119;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0046;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0032;mg/kg;;0.0032;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0034;mg/kg;;0.0034;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0034;mg/kg;;0.0034;;TRUE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.008;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0099;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.014;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.007;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0072;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB52;L;;0.0067;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0329;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0278;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.061;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.024;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0433;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0185;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0258;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0484;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0322;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0159;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0225;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0346;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0253;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0334;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0064;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0077;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0169;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.015;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.018;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.029;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.025;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0319;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0251;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0132;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0185;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0127;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0122;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0227;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0097;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0521;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0114;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0237;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0192;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0239;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.1476;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.038;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0664;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0482;mg/kg;;0.006;;FALSE;FALSE
