c_square,year,mid_lat,mid_lon,Reported,fishing_ho,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
1501:140:391:2,2013,54.925,10.175,Yes,290.866667,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:391:3,2013,54.975,10.125,Yes,277.533333,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:391:4,2013,54.975,10.175,Yes,164,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:392:1,2013,54.925,10.225,Yes,65.033333,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:392:3,2013,54.975,10.225,Yes,49.9,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:392:4,2013,54.975,10.275,Yes,7.033333,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:393:1,2013,54.925,10.325,Yes,26.566667,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:393:2,2013,54.925,10.375,Yes,32.766667,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:455:1,2013,54.525,10.525,Yes,1.322222,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:455:2,2013,54.525,10.575,Yes,0.644444,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:455:4,2013,54.575,10.575,Yes,5,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:455:4,2013,54.575,10.575,Yes,5,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:456:1,2013,54.525,10.625,Yes,9.788889,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:456:1,2013,54.525,10.625,Yes,9.788889,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:456:2,2013,54.525,10.675,Yes,92.516667,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:456:2,2013,54.525,10.675,Yes,92.516667,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:456:3,2013,54.575,10.625,Yes,100.211111,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:456:3,2013,54.575,10.625,Yes,100.211111,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:456:4,2013,54.575,10.675,Yes,221.205556,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:457:1,2013,54.525,10.725,Yes,67.416667,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:457:1,2013,54.525,10.725,Yes,67.416667,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:457:2,2013,54.525,10.775,Yes,20.016667,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:457:3,2013,54.575,10.725,Yes,309.627778,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:457:3,2013,54.575,10.725,Yes,309.627778,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:457:4,2013,54.575,10.775,Yes,117.422222,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:457:4,2013,54.575,10.775,Yes,117.422222,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:458:1,2013,54.525,10.825,Yes,6.877778,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:458:2,2013,54.525,10.875,Yes,5.316667,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:458:3,2013,54.575,10.825,Yes,56.166667,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:458:3,2013,54.575,10.825,Yes,56.166667,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:458:4,2013,54.575,10.875,Yes,4,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:459:3,2013,54.575,10.925,Yes,1,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:459:4,2013,54.575,10.975,Yes,5.272222,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:465:1,2013,54.625,10.525,Yes,15.955556,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:465:2,2013,54.625,10.575,Yes,13.955556,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:465:3,2013,54.675,10.525,Yes,147.827778,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:465:4,2013,54.675,10.575,Yes,124.838889,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:466:1,2013,54.625,10.625,Yes,39.605556,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:466:2,2013,54.625,10.675,Yes,422.2,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:466:3,2013,54.675,10.625,Yes,79.138889,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:466:4,2013,54.675,10.675,Yes,48.755556,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:467:1,2013,54.625,10.725,Yes,237.127778,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:467:2,2013,54.625,10.775,Yes,18.566667,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:467:3,2013,54.675,10.725,Yes,192.566667,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:467:4,2013,54.675,10.775,Yes,242.333333,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:468:1,2013,54.625,10.825,Yes,157.166667,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:468:1,2013,54.625,10.825,Yes,157.166667,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:468:2,2013,54.625,10.875,Yes,92.066667,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:468:2,2013,54.625,10.875,Yes,92.066667,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:468:3,2013,54.675,10.825,Yes,119.15,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:468:4,2013,54.675,10.875,Yes,47.033333,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:469:1,2013,54.625,10.925,Yes,86.1,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:469:1,2013,54.625,10.925,Yes,86.1,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:469:2,2013,54.625,10.975,Yes,39.033333,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:469:2,2013,54.625,10.975,Yes,39.033333,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:140:469:3,2013,54.675,10.925,Yes,9,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:469:4,2013,54.675,10.975,Yes,1,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:475:1,2013,54.725,10.525,Yes,23.033333,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:475:2,2013,54.725,10.575,Yes,47.888889,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:475:2,2013,54.725,10.575,Yes,47.888889,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:475:3,2013,54.775,10.525,Yes,36.7,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:475:3,2013,54.775,10.525,Yes,36.7,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:475:4,2013,54.775,10.575,Yes,2.666667,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:475:4,2013,54.775,10.575,Yes,2.666667,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:476:1,2013,54.725,10.625,Yes,87.433333,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:476:1,2013,54.725,10.625,Yes,87.433333,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:476:2,2013,54.725,10.675,Yes,33,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:476:2,2013,54.725,10.675,Yes,33,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:476:3,2013,54.775,10.625,Yes,3.366667,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:477:1,2013,54.725,10.725,Yes,60.266667,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:477:1,2013,54.725,10.725,Yes,60.266667,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:477:2,2013,54.725,10.775,Yes,56.9,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:477:2,2013,54.725,10.775,Yes,56.9,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:477:4,2013,54.775,10.775,Yes,25.233333,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:478:1,2013,54.725,10.825,Yes,1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:478:1,2013,54.725,10.825,Yes,1,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:478:3,2013,54.775,10.825,Yes,2,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:478:4,2013,54.775,10.875,Yes,2,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:478:4,2013,54.775,10.875,Yes,2,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:479:1,2013,54.725,10.925,Yes,2,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:479:2,2013,54.725,10.975,Yes,2,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:479:3,2013,54.775,10.925,Yes,3,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:479:3,2013,54.775,10.925,Yes,3,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
1501:140:485:1,2013,54.825,10.525,Yes,6.533333,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:485:2,2013,54.825,10.575,Yes,3.233333,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:485:3,2013,54.875,10.525,Yes,1.033333,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:488:1,2013,54.825,10.825,Yes,14,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:488:2,2013,54.825,10.875,Yes,8,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:488:3,2013,54.875,10.825,Yes,13,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:488:4,2013,54.875,10.875,Yes,1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:489:1,2013,54.825,10.925,Yes,1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:489:3,2013,54.875,10.925,Yes,1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:499:1,2013,54.925,10.925,Yes,1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:499:2,2013,54.925,10.975,Yes,2,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:499:3,2013,54.975,10.925,Yes,1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:140:499:4,2013,54.975,10.975,Yes,1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:141:100:1,2013,54.025,11.025,Yes,5.833333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:100:2,2013,54.025,11.075,Yes,1.283333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:100:3,2013,54.075,11.025,Yes,67.527778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:100:4,2013,54.075,11.075,Yes,46.711111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:101:1,2013,54.025,11.125,Yes,0.644444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:101:2,2013,54.025,11.175,Yes,1.283333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:101:3,2013,54.075,11.125,Yes,37.055556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:101:4,2013,54.075,11.175,Yes,42.138889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:102:2,2013,54.025,11.275,Yes,0.322222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:102:3,2013,54.075,11.225,Yes,25.011111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:102:4,2013,54.075,11.275,Yes,2.572222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:103:3,2013,54.075,11.325,Yes,1.283333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:103:4,2013,54.075,11.375,Yes,0.955556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:104:3,2013,54.075,11.425,Yes,0.638889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:104:4,2013,54.075,11.475,Yes,0.322222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:110:1,2013,54.125,11.025,Yes,27.683333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:110:2,2013,54.125,11.075,Yes,93.8,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:110:4,2013,54.175,11.075,Yes,4.516667,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:111:1,2013,54.125,11.125,Yes,123.9,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:111:2,2013,54.125,11.175,Yes,96.044444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:111:3,2013,54.175,11.125,Yes,38.044444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:111:4,2013,54.175,11.175,Yes,148.45,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:112:1,2013,54.125,11.225,Yes,92.15,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:112:2,2013,54.125,11.275,Yes,71.244444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:112:3,2013,54.175,11.225,Yes,216.711111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:112:4,2013,54.175,11.275,Yes,206.9,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:113:1,2013,54.125,11.325,Yes,13.588889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:113:2,2013,54.125,11.375,Yes,6.411111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:113:3,2013,54.175,11.325,Yes,196.372222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:113:4,2013,54.175,11.375,Yes,126.972222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:114:1,2013,54.125,11.425,Yes,2.25,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:114:2,2013,54.125,11.475,Yes,4.177778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:114:3,2013,54.175,11.425,Yes,100.161111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:114:4,2013,54.175,11.475,Yes,91.255556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:121:1,2013,54.225,11.125,Yes,1.594444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:121:2,2013,54.225,11.175,Yes,7.666667,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:121:3,2013,54.275,11.125,Yes,0.322222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:121:4,2013,54.275,11.175,Yes,3.194444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:122:1,2013,54.225,11.225,Yes,28.288889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:122:2,2013,54.225,11.275,Yes,94.361111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:122:3,2013,54.275,11.225,Yes,5.761111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:122:4,2013,54.275,11.275,Yes,31.033333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:123:1,2013,54.225,11.325,Yes,227.355556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:123:2,2013,54.225,11.375,Yes,167.166667,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:123:3,2013,54.275,11.325,Yes,101.022222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:123:4,2013,54.275,11.375,Yes,129.272222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:124:1,2013,54.225,11.425,Yes,112.094444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:124:2,2013,54.225,11.475,Yes,103.211111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:124:3,2013,54.275,11.425,Yes,115.777778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:124:4,2013,54.275,11.475,Yes,127.094444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:130:3,2013,54.375,11.025,Yes,16.388889,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
1501:141:131:1,2013,54.325,11.125,Yes,0.638889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:131:2,2013,54.325,11.175,Yes,0.477778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:131:4,2013,54.375,11.175,Yes,0.638889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:132:1,2013,54.325,11.225,Yes,9.133333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:132:2,2013,54.325,11.275,Yes,29.827778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:132:3,2013,54.375,11.225,Yes,2.883333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:132:4,2013,54.375,11.275,Yes,15.766667,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:133:1,2013,54.325,11.325,Yes,42.755556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:133:2,2013,54.325,11.375,Yes,76.55,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:133:3,2013,54.375,11.325,Yes,13.527778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:133:4,2013,54.375,11.375,Yes,26.305556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:134:1,2013,54.325,11.425,Yes,102.333333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:134:2,2013,54.325,11.475,Yes,112.116667,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:134:3,2013,54.375,11.425,Yes,90.461111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:134:4,2013,54.375,11.475,Yes,88.144444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:142:4,2013,54.475,11.275,Yes,0.638889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:143:1,2013,54.425,11.325,Yes,2.561111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:143:2,2013,54.425,11.375,Yes,38.188889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:143:3,2013,54.475,11.325,Yes,22.188889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:143:4,2013,54.475,11.375,Yes,120.222222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:144:1,2013,54.425,11.425,Yes,70.288889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:144:2,2013,54.425,11.475,Yes,93.805556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:144:3,2013,54.475,11.425,Yes,153.277778,Denmark,DNK,Bay of Mecklenburg,SEA-005,9,1144.29301
1501:141:144:3,2013,54.475,11.425,Yes,153.277778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:144:4,2013,54.475,11.475,Yes,96.183333,Denmark,DNK,Bay of Mecklenburg,SEA-005,9,1144.29301
1501:141:144:4,2013,54.475,11.475,Yes,96.183333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:205:4,2013,54.075,11.575,Yes,0.322222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:215:1,2013,54.125,11.525,Yes,4.8,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:215:2,2013,54.125,11.575,Yes,1.605556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:215:3,2013,54.175,11.525,Yes,66.311111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:215:4,2013,54.175,11.575,Yes,31.772222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:216:1,2013,54.125,11.625,Yes,6.027778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:216:3,2013,54.175,11.625,Yes,20.077778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:216:4,2013,54.175,11.675,Yes,9.938889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:217:3,2013,54.175,11.725,Yes,14.877778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:217:4,2013,54.175,11.775,Yes,15.488889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:218:3,2013,54.175,11.825,Yes,27.233333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:218:4,2013,54.175,11.875,Yes,12.822222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:219:3,2013,54.175,11.925,Yes,2.244444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:219:4,2013,54.175,11.975,Yes,0.155556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:225:1,2013,54.225,11.525,Yes,129.538889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:225:2,2013,54.225,11.575,Yes,145.005556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:225:3,2013,54.275,11.525,Yes,100.405556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:225:4,2013,54.275,11.575,Yes,72.483333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:226:1,2013,54.225,11.625,Yes,151.922222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:226:2,2013,54.225,11.675,Yes,118.138889,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:226:3,2013,54.275,11.625,Yes,78.894444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:226:4,2013,54.275,11.675,Yes,68.722222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:227:1,2013,54.225,11.725,Yes,93.083333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:227:2,2013,54.225,11.775,Yes,74.166667,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:227:3,2013,54.275,11.725,Yes,56.083333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:227:4,2013,54.275,11.775,Yes,36.805556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:228:1,2013,54.225,11.825,Yes,70.805556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:228:2,2013,54.225,11.875,Yes,69.211111,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:228:3,2013,54.275,11.825,Yes,30.933333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:228:4,2013,54.275,11.875,Yes,13.844444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:229:1,2013,54.225,11.925,Yes,49.366667,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:229:2,2013,54.225,11.975,Yes,18.85,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:229:3,2013,54.275,11.925,Yes,13.772222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:229:4,2013,54.275,11.975,Yes,5.772222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:235:1,2013,54.325,11.525,Yes,125.6,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:235:2,2013,54.325,11.575,Yes,108.5,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:235:3,2013,54.375,11.525,Yes,108.233333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:235:4,2013,54.375,11.575,Yes,93.855556,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:236:1,2013,54.325,11.625,Yes,104.844444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:236:2,2013,54.325,11.675,Yes,57.372222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:236:3,2013,54.375,11.625,Yes,68.577778,Denmark,DNK,Bay of Mecklenburg,SEA-005,9,1144.29301
1501:141:236:3,2013,54.375,11.625,Yes,68.577778,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:236:4,2013,54.375,11.675,Yes,80.45,Denmark,DNK,Bay of Mecklenburg,SEA-005,9,1144.29301
1501:141:236:4,2013,54.375,11.675,Yes,80.45,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:237:1,2013,54.325,11.725,Yes,59.016667,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:237:2,2013,54.325,11.775,Yes,26.494444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:237:3,2013,54.375,11.725,Yes,40.972222,Denmark,DNK,Bay of Mecklenburg,SEA-005,9,1144.29301
1501:141:237:3,2013,54.375,11.725,Yes,40.972222,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:237:4,2013,54.375,11.775,Yes,26.383333,Denmark,DNK,Bay of Mecklenburg,SEA-005,9,1144.29301
1501:141:237:4,2013,54.375,11.775,Yes,26.383333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:238:1,2013,54.325,11.825,Yes,11.6,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:238:2,2013,54.325,11.875,Yes,2.244444,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:238:3,2013,54.375,11.825,Yes,9.583333,Denmark,DNK,Bay of Mecklenburg,SEA-005,9,1144.29301
1501:141:238:3,2013,54.375,11.825,Yes,9.583333,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
1501:141:238:4,2013,54.375,11.875,Yes,3.505556,Denmark,DNK,Bay of Mecklenburg,SEA-005,9,1144.29301
