"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sst_jul_aug"
"Western Gotland Basin","Gotland Sea","GS",1979,16.1865629032258
"Eastern Gotland Basin","Gotland Sea","GS",1980,17.6610911290323
"Northern Baltic Proper","Gotland Sea","GS",1980,17.6610911290323
"Western Gotland Basin","Gotland Sea","GS",1980,17.6610911290323
"Eastern Gotland Basin","Gotland Sea","GS",1981,17.6569653225806
"Northern Baltic Proper","Gotland Sea","GS",1981,17.6569653225806
"Western Gotland Basin","Gotland Sea","GS",1981,17.6569653225806
"Eastern Gotland Basin","Gotland Sea","GS",1982,16.380739516129
"Northern Baltic Proper","Gotland Sea","GS",1982,16.380739516129
"Western Gotland Basin","Gotland Sea","GS",1982,16.380739516129
"Eastern Gotland Basin","Gotland Sea","GS",1983,17.5607983870968
"Northern Baltic Proper","Gotland Sea","GS",1983,17.5607983870968
"Western Gotland Basin","Gotland Sea","GS",1983,17.5607983870968
"Eastern Gotland Basin","Gotland Sea","GS",1984,18.9113701612903
"Northern Baltic Proper","Gotland Sea","GS",1984,18.9113701612903
"Western Gotland Basin","Gotland Sea","GS",1984,18.9113701612903
"Eastern Gotland Basin","Gotland Sea","GS",1985,18.209464516129
"Northern Baltic Proper","Gotland Sea","GS",1985,18.209464516129
"Western Gotland Basin","Gotland Sea","GS",1985,18.209464516129
"Eastern Gotland Basin","Gotland Sea","GS",1986,17.2307919354839
"Northern Baltic Proper","Gotland Sea","GS",1986,17.2307919354839
"Western Gotland Basin","Gotland Sea","GS",1986,17.2307919354839
"Eastern Gotland Basin","Gotland Sea","GS",1987,19.0334637096774
"Northern Baltic Proper","Gotland Sea","GS",1987,19.0334637096774
"Western Gotland Basin","Gotland Sea","GS",1987,19.0334637096774
"Eastern Gotland Basin","Gotland Sea","GS",1988,17.3045612903226
"Northern Baltic Proper","Gotland Sea","GS",1988,17.3045612903226
"Western Gotland Basin","Gotland Sea","GS",1988,17.3045612903226
"Eastern Gotland Basin","Gotland Sea","GS",1989,18.5670983870968
"Northern Baltic Proper","Gotland Sea","GS",1989,18.5670983870968
"Western Gotland Basin","Gotland Sea","GS",1989,18.5670983870968
"Eastern Gotland Basin","Gotland Sea","GS",1990,18.5698516129032
"Northern Baltic Proper","Gotland Sea","GS",1990,18.5698516129032
"Western Gotland Basin","Gotland Sea","GS",1990,18.5698516129032
"Eastern Gotland Basin","Gotland Sea","GS",1991,17.5769056451613
"Northern Baltic Proper","Gotland Sea","GS",1991,17.5769056451613
"Western Gotland Basin","Gotland Sea","GS",1991,17.5769056451613
"Eastern Gotland Basin","Gotland Sea","GS",1992,16.1541233870968
"Northern Baltic Proper","Gotland Sea","GS",1992,16.1541233870968
"Western Gotland Basin","Gotland Sea","GS",1992,16.1541233870968
"Eastern Gotland Basin","Gotland Sea","GS",1993,17.1286024193548
"Northern Baltic Proper","Gotland Sea","GS",1993,17.1286024193548
"Western Gotland Basin","Gotland Sea","GS",1993,17.1286024193548
"Eastern Gotland Basin","Gotland Sea","GS",1994,16.5758387096774
"Northern Baltic Proper","Gotland Sea","GS",1994,16.5758387096774
"Western Gotland Basin","Gotland Sea","GS",1994,16.5758387096774
"Eastern Gotland Basin","Gotland Sea","GS",1995,17.7064233870968
"Northern Baltic Proper","Gotland Sea","GS",1995,17.7064233870968
"Western Gotland Basin","Gotland Sea","GS",1995,17.7064233870968
"Eastern Gotland Basin","Gotland Sea","GS",1996,18.3571120967742
"Northern Baltic Proper","Gotland Sea","GS",1996,18.3571120967742
"Western Gotland Basin","Gotland Sea","GS",1996,18.3571120967742
"Eastern Gotland Basin","Gotland Sea","GS",1997,18.1594233870968
"Northern Baltic Proper","Gotland Sea","GS",1997,18.1594233870968
"Western Gotland Basin","Gotland Sea","GS",1997,18.1594233870968
"Eastern Gotland Basin","Gotland Sea","GS",1998,19.6248161290323
"Northern Baltic Proper","Gotland Sea","GS",1998,19.6248161290323
"Western Gotland Basin","Gotland Sea","GS",1998,19.6248161290323
"Eastern Gotland Basin","Gotland Sea","GS",1999,19.3017048387097
"Northern Baltic Proper","Gotland Sea","GS",1999,19.3017048387097
"Western Gotland Basin","Gotland Sea","GS",1999,19.3017048387097
"Eastern Gotland Basin","Gotland Sea","GS",2000,18.5107717741935
"Northern Baltic Proper","Gotland Sea","GS",2000,18.5107717741935
"Western Gotland Basin","Gotland Sea","GS",2000,18.5107717741935
"Eastern Gotland Basin","Gotland Sea","GS",2001,19.5950241935484
"Northern Baltic Proper","Gotland Sea","GS",2001,19.5950241935484
"Western Gotland Basin","Gotland Sea","GS",2001,19.5950241935484
"Eastern Gotland Basin","Gotland Sea","GS",2002,17.070285483871
"Northern Baltic Proper","Gotland Sea","GS",2002,17.070285483871
"Western Gotland Basin","Gotland Sea","GS",2002,17.070285483871
"Eastern Gotland Basin","Gotland Sea","GS",2003,20.0934758064516
"Northern Baltic Proper","Gotland Sea","GS",2003,20.0934758064516
"Western Gotland Basin","Gotland Sea","GS",2003,20.0934758064516
"Eastern Gotland Basin","Gotland Sea","GS",2004,17.2429266129032
"Northern Baltic Proper","Gotland Sea","GS",2004,17.2429266129032
"Western Gotland Basin","Gotland Sea","GS",2004,17.2429266129032
"Eastern Gotland Basin","Gotland Sea","GS",2005,18.0318782258065
"Northern Baltic Proper","Gotland Sea","GS",2005,18.0318782258065
"Western Gotland Basin","Gotland Sea","GS",2005,18.0318782258065
"Eastern Gotland Basin","Gotland Sea","GS",2006,18.6402758064516
"Northern Baltic Proper","Gotland Sea","GS",2006,18.6402758064516
"Western Gotland Basin","Gotland Sea","GS",2006,18.6402758064516
"Eastern Gotland Basin","Gotland Sea","GS",2007,19.7938419354839
"Northern Baltic Proper","Gotland Sea","GS",2007,19.7938419354839
"Western Gotland Basin","Gotland Sea","GS",2007,19.7938419354839
"Eastern Gotland Basin","Gotland Sea","GS",2008,16.3737048387097
"Northern Baltic Proper","Gotland Sea","GS",2008,16.3737048387097
"Western Gotland Basin","Gotland Sea","GS",2008,16.3737048387097
"Eastern Gotland Basin","Gotland Sea","GS",2009,17.0424685483871
"Northern Baltic Proper","Gotland Sea","GS",2009,17.0424685483871
"Western Gotland Basin","Gotland Sea","GS",2009,17.0424685483871
"Eastern Gotland Basin","Gotland Sea","GS",2010,18.6673959677419
"Northern Baltic Proper","Gotland Sea","GS",2010,18.6673959677419
"Western Gotland Basin","Gotland Sea","GS",2010,18.6673959677419
"Eastern Gotland Basin","Gotland Sea","GS",2011,19.3372322580645
"Northern Baltic Proper","Gotland Sea","GS",2011,19.3372322580645
"Western Gotland Basin","Gotland Sea","GS",2011,19.3372322580645
"Eastern Gotland Basin","Gotland Sea","GS",2012,19.4371620967742
"Northern Baltic Proper","Gotland Sea","GS",2012,19.4371620967742
"Western Gotland Basin","Gotland Sea","GS",2012,19.4371620967742
"Eastern Gotland Basin","Gotland Sea","GS",2013,16.4765379032258
"Northern Baltic Proper","Gotland Sea","GS",2013,16.4765379032258
"Western Gotland Basin","Gotland Sea","GS",2013,16.4765379032258
"Eastern Gotland Basin","Gotland Sea","GS",2014,20.3755524193548
"Northern Baltic Proper","Gotland Sea","GS",2014,20.3755524193548
"Western Gotland Basin","Gotland Sea","GS",2014,20.3755524193548
"Eastern Gotland Basin","Gotland Sea","GS",2015,18.27365
"Northern Baltic Proper","Gotland Sea","GS",2015,18.27365
"Western Gotland Basin","Gotland Sea","GS",2015,18.27365
"Eastern Gotland Basin","Gotland Sea","GS",2016,17.668785483871
"Northern Baltic Proper","Gotland Sea","GS",2016,17.668785483871
"Western Gotland Basin","Gotland Sea","GS",2016,17.668785483871
"Eastern Gotland Basin","Gotland Sea","GS",2017,20.0844274193548
"Northern Baltic Proper","Gotland Sea","GS",2017,20.0844274193548
"Western Gotland Basin","Gotland Sea","GS",2017,20.0844274193548
"Eastern Gotland Basin","Gotland Sea","GS",2018,20.6529967741935
"Northern Baltic Proper","Gotland Sea","GS",2018,20.6529967741935
"Western Gotland Basin","Gotland Sea","GS",2018,20.6529967741935
"Eastern Gotland Basin","Gotland Sea","GS",2019,17.7883056451613
"Northern Baltic Proper","Gotland Sea","GS",2019,17.7883056451613
"Western Gotland Basin","Gotland Sea","GS",2019,17.7883056451613
"Eastern Gotland Basin","Gotland Sea","GS",2020,19.0840459677419
"Northern Baltic Proper","Gotland Sea","GS",2020,19.0840459677419
"Western Gotland Basin","Gotland Sea","GS",2020,19.0840459677419
"Eastern Gotland Basin","Gotland Sea","GS",2021,20.1095548387097
"Northern Baltic Proper","Gotland Sea","GS",2021,20.1095548387097
"Western Gotland Basin","Gotland Sea","GS",2021,20.1095548387097
"Eastern Gotland Basin","Gotland Sea","GS",2022,18.871110483871
"Northern Baltic Proper","Gotland Sea","GS",2022,18.871110483871
"Western Gotland Basin","Gotland Sea","GS",2022,18.871110483871
"Eastern Gotland Basin","Gotland Sea","GS",2023,18.8553322580645
"Northern Baltic Proper","Gotland Sea","GS",2023,18.8553322580645
"Western Gotland Basin","Gotland Sea","GS",2023,18.8553322580645
"Eastern Gotland Basin","Gotland Sea","GS",2024,19.5661153225806
"Northern Baltic Proper","Gotland Sea","GS",2024,19.5661153225806
"Western Gotland Basin","Gotland Sea","GS",2024,19.5661153225806
"Eastern Gotland Basin","Gotland Sea","GS",2025,20.677989516129
"Northern Baltic Proper","Gotland Sea","GS",2025,20.677989516129
"Western Gotland Basin","Gotland Sea","GS",2025,20.677989516129
"Eastern Gotland Basin","Gotland Sea","GS",2026,18.6041983870968
"Northern Baltic Proper","Gotland Sea","GS",2026,18.6041983870968
"Western Gotland Basin","Gotland Sea","GS",2026,18.6041983870968
"Eastern Gotland Basin","Gotland Sea","GS",2027,17.2454306451613
"Northern Baltic Proper","Gotland Sea","GS",2027,17.2454306451613
"Western Gotland Basin","Gotland Sea","GS",2027,17.2454306451613
"Eastern Gotland Basin","Gotland Sea","GS",2028,18.119760483871
"Northern Baltic Proper","Gotland Sea","GS",2028,18.119760483871
"Western Gotland Basin","Gotland Sea","GS",2028,18.119760483871
"Eastern Gotland Basin","Gotland Sea","GS",2029,20.2794088709677
"Northern Baltic Proper","Gotland Sea","GS",2029,20.2794088709677
"Western Gotland Basin","Gotland Sea","GS",2029,20.2794088709677
"Eastern Gotland Basin","Gotland Sea","GS",2030,18.7505572580645
"Northern Baltic Proper","Gotland Sea","GS",2030,18.7505572580645
"Western Gotland Basin","Gotland Sea","GS",2030,18.7505572580645
"Eastern Gotland Basin","Gotland Sea","GS",2031,19.5048588709677
"Northern Baltic Proper","Gotland Sea","GS",2031,19.5048588709677
"Western Gotland Basin","Gotland Sea","GS",2031,19.5048588709677
"Eastern Gotland Basin","Gotland Sea","GS",2032,18.6729112903226
"Northern Baltic Proper","Gotland Sea","GS",2032,18.6729112903226
"Western Gotland Basin","Gotland Sea","GS",2032,18.6729112903226
"Eastern Gotland Basin","Gotland Sea","GS",2033,19.4916693548387
"Northern Baltic Proper","Gotland Sea","GS",2033,19.4916693548387
"Western Gotland Basin","Gotland Sea","GS",2033,19.4916693548387
"Eastern Gotland Basin","Gotland Sea","GS",2034,19.3568266129032
"Northern Baltic Proper","Gotland Sea","GS",2034,19.3568266129032
"Western Gotland Basin","Gotland Sea","GS",2034,19.3568266129032
"Eastern Gotland Basin","Gotland Sea","GS",2035,17.9558080645161
"Northern Baltic Proper","Gotland Sea","GS",2035,17.9558080645161
"Western Gotland Basin","Gotland Sea","GS",2035,17.9558080645161
"Eastern Gotland Basin","Gotland Sea","GS",2036,18.7152056451613
"Northern Baltic Proper","Gotland Sea","GS",2036,18.7152056451613
"Western Gotland Basin","Gotland Sea","GS",2036,18.7152056451613
"Eastern Gotland Basin","Gotland Sea","GS",2037,18.0370951612903
"Northern Baltic Proper","Gotland Sea","GS",2037,18.0370951612903
"Western Gotland Basin","Gotland Sea","GS",2037,18.0370951612903
"Eastern Gotland Basin","Gotland Sea","GS",2038,21.9663491935484
"Northern Baltic Proper","Gotland Sea","GS",2038,21.9663491935484
"Western Gotland Basin","Gotland Sea","GS",2038,21.9663491935484
"Eastern Gotland Basin","Gotland Sea","GS",2039,19.538514516129
"Northern Baltic Proper","Gotland Sea","GS",2039,19.538514516129
"Western Gotland Basin","Gotland Sea","GS",2039,19.538514516129
"Eastern Gotland Basin","Gotland Sea","GS",2040,18.5803620967742
"Northern Baltic Proper","Gotland Sea","GS",2040,18.5803620967742
"Western Gotland Basin","Gotland Sea","GS",2040,18.5803620967742
"Eastern Gotland Basin","Gotland Sea","GS",2041,21.5306943548387
"Northern Baltic Proper","Gotland Sea","GS",2041,21.5306943548387
"Western Gotland Basin","Gotland Sea","GS",2041,21.5306943548387
"Eastern Gotland Basin","Gotland Sea","GS",2042,19.6557991935484
"Northern Baltic Proper","Gotland Sea","GS",2042,19.6557991935484
"Western Gotland Basin","Gotland Sea","GS",2042,19.6557991935484
"Eastern Gotland Basin","Gotland Sea","GS",2043,19.4170185483871
"Northern Baltic Proper","Gotland Sea","GS",2043,19.4170185483871
"Western Gotland Basin","Gotland Sea","GS",2043,19.4170185483871
"Eastern Gotland Basin","Gotland Sea","GS",2044,19.7660612903226
"Northern Baltic Proper","Gotland Sea","GS",2044,19.7660612903226
"Western Gotland Basin","Gotland Sea","GS",2044,19.7660612903226
"Eastern Gotland Basin","Gotland Sea","GS",2045,20.5044411290323
"Northern Baltic Proper","Gotland Sea","GS",2045,20.5044411290323
"Western Gotland Basin","Gotland Sea","GS",2045,20.5044411290323
"Eastern Gotland Basin","Gotland Sea","GS",2046,18.8989403225806
"Northern Baltic Proper","Gotland Sea","GS",2046,18.8989403225806
"Western Gotland Basin","Gotland Sea","GS",2046,18.8989403225806
"Eastern Gotland Basin","Gotland Sea","GS",2047,20.4886193548387
"Northern Baltic Proper","Gotland Sea","GS",2047,20.4886193548387
"Western Gotland Basin","Gotland Sea","GS",2047,20.4886193548387
"Eastern Gotland Basin","Gotland Sea","GS",2048,19.8319620967742
"Northern Baltic Proper","Gotland Sea","GS",2048,19.8319620967742
"Western Gotland Basin","Gotland Sea","GS",2048,19.8319620967742
"Eastern Gotland Basin","Gotland Sea","GS",2049,19.74855
"Northern Baltic Proper","Gotland Sea","GS",2049,19.74855
"Western Gotland Basin","Gotland Sea","GS",2049,19.74855
"Eastern Gotland Basin","Gotland Sea","GS",2050,19.4915120967742
"Northern Baltic Proper","Gotland Sea","GS",2050,19.4915120967742
"Western Gotland Basin","Gotland Sea","GS",2050,19.4915120967742
"Eastern Gotland Basin","Gotland Sea","GS",2051,17.9248330645161
"Northern Baltic Proper","Gotland Sea","GS",2051,17.9248330645161
"Western Gotland Basin","Gotland Sea","GS",2051,17.9248330645161
"Eastern Gotland Basin","Gotland Sea","GS",2052,20.2005588709677
"Northern Baltic Proper","Gotland Sea","GS",2052,20.2005588709677
"Western Gotland Basin","Gotland Sea","GS",2052,20.2005588709677
"Eastern Gotland Basin","Gotland Sea","GS",2053,20.7056572580645
"Northern Baltic Proper","Gotland Sea","GS",2053,20.7056572580645
"Western Gotland Basin","Gotland Sea","GS",2053,20.7056572580645
"Eastern Gotland Basin","Gotland Sea","GS",2054,19.601
"Northern Baltic Proper","Gotland Sea","GS",2054,19.601
"Western Gotland Basin","Gotland Sea","GS",2054,19.601
"Eastern Gotland Basin","Gotland Sea","GS",2055,20.2711483870968
"Northern Baltic Proper","Gotland Sea","GS",2055,20.2711483870968
"Western Gotland Basin","Gotland Sea","GS",2055,20.2711483870968
"Eastern Gotland Basin","Gotland Sea","GS",2056,19.8507564516129
"Northern Baltic Proper","Gotland Sea","GS",2056,19.8507564516129
"Western Gotland Basin","Gotland Sea","GS",2056,19.8507564516129
"Eastern Gotland Basin","Gotland Sea","GS",2057,19.410325
"Northern Baltic Proper","Gotland Sea","GS",2057,19.410325
"Western Gotland Basin","Gotland Sea","GS",2057,19.410325
"Eastern Gotland Basin","Gotland Sea","GS",2058,21.8920806451613
"Northern Baltic Proper","Gotland Sea","GS",2058,21.8920806451613
"Western Gotland Basin","Gotland Sea","GS",2058,21.8920806451613
"Eastern Gotland Basin","Gotland Sea","GS",2059,19.3689475806452
"Northern Baltic Proper","Gotland Sea","GS",2059,19.3689475806452
"Western Gotland Basin","Gotland Sea","GS",2059,19.3689475806452
"Eastern Gotland Basin","Gotland Sea","GS",2060,20.0376129032258
"Northern Baltic Proper","Gotland Sea","GS",2060,20.0376129032258
"Western Gotland Basin","Gotland Sea","GS",2060,20.0376129032258
"Eastern Gotland Basin","Gotland Sea","GS",2061,21.0360790322581
"Northern Baltic Proper","Gotland Sea","GS",2061,21.0360790322581
"Western Gotland Basin","Gotland Sea","GS",2061,21.0360790322581
"Eastern Gotland Basin","Gotland Sea","GS",2062,20.4886217741935
"Northern Baltic Proper","Gotland Sea","GS",2062,20.4886217741935
"Western Gotland Basin","Gotland Sea","GS",2062,20.4886217741935
"Eastern Gotland Basin","Gotland Sea","GS",2063,21.1584846774194
"Northern Baltic Proper","Gotland Sea","GS",2063,21.1584846774194
"Western Gotland Basin","Gotland Sea","GS",2063,21.1584846774194
"Eastern Gotland Basin","Gotland Sea","GS",2064,20.3656653225806
"Northern Baltic Proper","Gotland Sea","GS",2064,20.3656653225806
"Western Gotland Basin","Gotland Sea","GS",2064,20.3656653225806
"Eastern Gotland Basin","Gotland Sea","GS",2065,18.5749975806452
"Northern Baltic Proper","Gotland Sea","GS",2065,18.5749975806452
"Western Gotland Basin","Gotland Sea","GS",2065,18.5749975806452
"Eastern Gotland Basin","Gotland Sea","GS",2066,19.767375
"Northern Baltic Proper","Gotland Sea","GS",2066,19.767375
"Western Gotland Basin","Gotland Sea","GS",2066,19.767375
"Eastern Gotland Basin","Gotland Sea","GS",2067,19.9018983870968
"Northern Baltic Proper","Gotland Sea","GS",2067,19.9018983870968
"Western Gotland Basin","Gotland Sea","GS",2067,19.9018983870968
"Eastern Gotland Basin","Gotland Sea","GS",2068,20.2598516129032
"Northern Baltic Proper","Gotland Sea","GS",2068,20.2598516129032
"Western Gotland Basin","Gotland Sea","GS",2068,20.2598516129032
"Eastern Gotland Basin","Gotland Sea","GS",2069,20.6983491935484
"Northern Baltic Proper","Gotland Sea","GS",2069,20.6983491935484
"Western Gotland Basin","Gotland Sea","GS",2069,20.6983491935484
"Eastern Gotland Basin","Gotland Sea","GS",2070,20.578914516129
"Northern Baltic Proper","Gotland Sea","GS",2070,20.578914516129
"Western Gotland Basin","Gotland Sea","GS",2070,20.578914516129
"Eastern Gotland Basin","Gotland Sea","GS",2071,21.2975516129032
"Northern Baltic Proper","Gotland Sea","GS",2071,21.2975516129032
"Western Gotland Basin","Gotland Sea","GS",2071,21.2975516129032
"Eastern Gotland Basin","Gotland Sea","GS",2072,20.5039
"Northern Baltic Proper","Gotland Sea","GS",2072,20.5039
"Western Gotland Basin","Gotland Sea","GS",2072,20.5039
"Eastern Gotland Basin","Gotland Sea","GS",2073,21.9659903225806
"Northern Baltic Proper","Gotland Sea","GS",2073,21.9659903225806
"Western Gotland Basin","Gotland Sea","GS",2073,21.9659903225806
"Eastern Gotland Basin","Gotland Sea","GS",2074,20.3824790322581
"Northern Baltic Proper","Gotland Sea","GS",2074,20.3824790322581
"Western Gotland Basin","Gotland Sea","GS",2074,20.3824790322581
"Eastern Gotland Basin","Gotland Sea","GS",2075,19.7998677419355
"Northern Baltic Proper","Gotland Sea","GS",2075,19.7998677419355
"Western Gotland Basin","Gotland Sea","GS",2075,19.7998677419355
"Eastern Gotland Basin","Gotland Sea","GS",2076,19.2312774193548
"Northern Baltic Proper","Gotland Sea","GS",2076,19.2312774193548
"Western Gotland Basin","Gotland Sea","GS",2076,19.2312774193548
"Eastern Gotland Basin","Gotland Sea","GS",2077,21.7711008064516
"Northern Baltic Proper","Gotland Sea","GS",2077,21.7711008064516
"Western Gotland Basin","Gotland Sea","GS",2077,21.7711008064516
"Eastern Gotland Basin","Gotland Sea","GS",2078,21.394525
"Northern Baltic Proper","Gotland Sea","GS",2078,21.394525
"Western Gotland Basin","Gotland Sea","GS",2078,21.394525
"Eastern Gotland Basin","Gotland Sea","GS",2079,19.4570693548387
"Northern Baltic Proper","Gotland Sea","GS",2079,19.4570693548387
"Western Gotland Basin","Gotland Sea","GS",2079,19.4570693548387
"Eastern Gotland Basin","Gotland Sea","GS",2080,20.7881556451613
"Northern Baltic Proper","Gotland Sea","GS",2080,20.7881556451613
"Western Gotland Basin","Gotland Sea","GS",2080,20.7881556451613
"Eastern Gotland Basin","Gotland Sea","GS",2081,19.0742
"Northern Baltic Proper","Gotland Sea","GS",2081,19.0742
"Western Gotland Basin","Gotland Sea","GS",2081,19.0742
"Eastern Gotland Basin","Gotland Sea","GS",2082,20.4908338709677
"Northern Baltic Proper","Gotland Sea","GS",2082,20.4908338709677
"Western Gotland Basin","Gotland Sea","GS",2082,20.4908338709677
"Eastern Gotland Basin","Gotland Sea","GS",2083,21.118425
"Northern Baltic Proper","Gotland Sea","GS",2083,21.118425
"Western Gotland Basin","Gotland Sea","GS",2083,21.118425
"Eastern Gotland Basin","Gotland Sea","GS",2084,20.8161072580645
"Northern Baltic Proper","Gotland Sea","GS",2084,20.8161072580645
"Western Gotland Basin","Gotland Sea","GS",2084,20.8161072580645
"Eastern Gotland Basin","Gotland Sea","GS",2085,21.3992983870968
"Northern Baltic Proper","Gotland Sea","GS",2085,21.3992983870968
"Western Gotland Basin","Gotland Sea","GS",2085,21.3992983870968
"Eastern Gotland Basin","Gotland Sea","GS",2086,21.7935274193548
"Northern Baltic Proper","Gotland Sea","GS",2086,21.7935274193548
"Western Gotland Basin","Gotland Sea","GS",2086,21.7935274193548
"Eastern Gotland Basin","Gotland Sea","GS",2087,20.2276209677419
"Northern Baltic Proper","Gotland Sea","GS",2087,20.2276209677419
"Western Gotland Basin","Gotland Sea","GS",2087,20.2276209677419
"Eastern Gotland Basin","Gotland Sea","GS",2088,21.4202669354839
"Northern Baltic Proper","Gotland Sea","GS",2088,21.4202669354839
"Western Gotland Basin","Gotland Sea","GS",2088,21.4202669354839
"Eastern Gotland Basin","Gotland Sea","GS",2089,20.0462919354839
"Northern Baltic Proper","Gotland Sea","GS",2089,20.0462919354839
"Western Gotland Basin","Gotland Sea","GS",2089,20.0462919354839
"Eastern Gotland Basin","Gotland Sea","GS",2090,20.664010483871
"Northern Baltic Proper","Gotland Sea","GS",2090,20.664010483871
"Western Gotland Basin","Gotland Sea","GS",2090,20.664010483871
"Eastern Gotland Basin","Gotland Sea","GS",2091,21.0981040322581
"Northern Baltic Proper","Gotland Sea","GS",2091,21.0981040322581
"Western Gotland Basin","Gotland Sea","GS",2091,21.0981040322581
"Eastern Gotland Basin","Gotland Sea","GS",2092,21.9764088709677
"Northern Baltic Proper","Gotland Sea","GS",2092,21.9764088709677
"Western Gotland Basin","Gotland Sea","GS",2092,21.9764088709677
"Eastern Gotland Basin","Gotland Sea","GS",2093,20.4873209677419
"Northern Baltic Proper","Gotland Sea","GS",2093,20.4873209677419
"Western Gotland Basin","Gotland Sea","GS",2093,20.4873209677419
"Eastern Gotland Basin","Gotland Sea","GS",2094,22.6194830645161
"Northern Baltic Proper","Gotland Sea","GS",2094,22.6194830645161
"Western Gotland Basin","Gotland Sea","GS",2094,22.6194830645161
"Eastern Gotland Basin","Gotland Sea","GS",2095,19.9885927419355
"Northern Baltic Proper","Gotland Sea","GS",2095,19.9885927419355
"Western Gotland Basin","Gotland Sea","GS",2095,19.9885927419355
"Eastern Gotland Basin","Gotland Sea","GS",2096,20.5962806451613
"Northern Baltic Proper","Gotland Sea","GS",2096,20.5962806451613
"Western Gotland Basin","Gotland Sea","GS",2096,20.5962806451613
"Eastern Gotland Basin","Gotland Sea","GS",2097,21.0301838709677
"Northern Baltic Proper","Gotland Sea","GS",2097,21.0301838709677
"Western Gotland Basin","Gotland Sea","GS",2097,21.0301838709677
"Eastern Gotland Basin","Gotland Sea","GS",2098,22.6998217741935
"Northern Baltic Proper","Gotland Sea","GS",2098,22.6998217741935
"Western Gotland Basin","Gotland Sea","GS",2098,22.6998217741935
"Eastern Gotland Basin","Gotland Sea","GS",2099,22.1924846774194
"Northern Baltic Proper","Gotland Sea","GS",2099,22.1924846774194
"Western Gotland Basin","Gotland Sea","GS",2099,22.1924846774194
"The Sound","Oeresund","OS",1960,18.5341838709677
"The Sound","Oeresund","OS",1961,16.3810532258065
"The Sound","Oeresund","OS",1962,18.5392612903226
"The Sound","Oeresund","OS",1963,19.5412080645161
"The Sound","Oeresund","OS",1964,18.4557282258065
"The Sound","Oeresund","OS",1965,17.8890169354839
"The Sound","Oeresund","OS",1966,17.4011419354839
"The Sound","Oeresund","OS",1967,18.6418629032258
"The Sound","Oeresund","OS",1968,17.2374685483871
"The Sound","Oeresund","OS",1969,17.1876
"The Sound","Oeresund","OS",1970,17.9206451612903
"The Sound","Oeresund","OS",1971,16.4775169354839
"The Sound","Oeresund","OS",1972,17.7196129032258
"The Sound","Oeresund","OS",1973,18.3144185483871
"The Sound","Oeresund","OS",1974,18.3716282258065
"The Sound","Oeresund","OS",1975,17.6259056451613
"The Sound","Oeresund","OS",1976,19.6010790322581
"The Sound","Oeresund","OS",1977,17.5589596774194
"The Sound","Oeresund","OS",1978,19.0745161290323
"The Sound","Oeresund","OS",1979,16.7640564516129
"The Sound","Oeresund","OS",1980,17.9476919354839
"The Sound","Oeresund","OS",1981,17.4345637096774
"The Sound","Oeresund","OS",1982,17.1698564516129
"The Sound","Oeresund","OS",1983,18.2542903225806
"The Sound","Oeresund","OS",1984,18.2318717741936
"The Sound","Oeresund","OS",1985,19.1201008064516
"The Sound","Oeresund","OS",1986,18.4494040322581
"The Sound","Oeresund","OS",1987,18.4462556451613
"The Sound","Oeresund","OS",1988,18.1981209677419
"The Sound","Oeresund","OS",1989,18.9535741935484
"The Sound","Oeresund","OS",1990,19.6128717741935
"The Sound","Oeresund","OS",1991,17.929664516129
"The Sound","Oeresund","OS",1992,17.026
"The Sound","Oeresund","OS",1993,17.7026435483871
"The Sound","Oeresund","OS",1994,18.4959572580645
"The Sound","Oeresund","OS",1995,17.5561548387097
"The Sound","Oeresund","OS",1996,18.7524637096774
"The Sound","Oeresund","OS",1997,18.3749717741935
"The Sound","Oeresund","OS",1998,18.2873096774194
"The Sound","Oeresund","OS",1999,18.9466120967742
"The Sound","Oeresund","OS",2000,18.3607758064516
"The Sound","Oeresund","OS",2001,18.8089725806452
"The Sound","Oeresund","OS",2002,17.9293209677419
"The Sound","Oeresund","OS",2003,19.1251483870968
"The Sound","Oeresund","OS",2004,17.7359258064516
"The Sound","Oeresund","OS",2005,17.7151879032258
"The Sound","Oeresund","OS",2006,18.2796048387097
"The Sound","Oeresund","OS",2007,19.0943314516129
"The Sound","Oeresund","OS",2008,17.2631717741935
"The Sound","Oeresund","OS",2009,17.5367258064516
"The Sound","Oeresund","OS",2010,19.405114516129
"The Sound","Oeresund","OS",2011,20.0677685483871
"The Sound","Oeresund","OS",2012,19.0142161290323
"The Sound","Oeresund","OS",2013,17.2594435483871
"The Sound","Oeresund","OS",2014,20.2011661290323
"The Sound","Oeresund","OS",2015,18.9207637096774
"The Sound","Oeresund","OS",2016,18.950410483871
"The Sound","Oeresund","OS",2017,20.1164766129032
"The Sound","Oeresund","OS",2018,20.1393338709677
"The Sound","Oeresund","OS",2019,18.5400403225806
"The Sound","Oeresund","OS",2020,18.9023016129032
"The Sound","Oeresund","OS",2021,19.4178209677419
"The Sound","Oeresund","OS",2022,18.5306967741935
"The Sound","Oeresund","OS",2023,18.573989516129
"The Sound","Oeresund","OS",2024,19.9062411290323
"The Sound","Oeresund","OS",2025,20.1346596774194
"The Sound","Oeresund","OS",2026,19.3342379032258
"The Sound","Oeresund","OS",2027,18.1997169354839
"The Sound","Oeresund","OS",2028,18.6393459677419
