"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sst_jul_aug"
"Western Gotland Basin","Gotland Sea","GS",1974,16.1089935483871
"Eastern Gotland Basin","Gotland Sea","GS",1975,16.4316266129032
"Northern Baltic Proper","Gotland Sea","GS",1975,16.4316266129032
"Western Gotland Basin","Gotland Sea","GS",1975,16.4316266129032
"Eastern Gotland Basin","Gotland Sea","GS",1976,17.8652282258065
"Northern Baltic Proper","Gotland Sea","GS",1976,17.8652282258065
"Western Gotland Basin","Gotland Sea","GS",1976,17.8652282258065
"Eastern Gotland Basin","Gotland Sea","GS",1977,15.4329016129032
"Northern Baltic Proper","Gotland Sea","GS",1977,15.4329016129032
"Western Gotland Basin","Gotland Sea","GS",1977,15.4329016129032
"Eastern Gotland Basin","Gotland Sea","GS",1978,16.0685725806452
"Northern Baltic Proper","Gotland Sea","GS",1978,16.0685725806452
"Western Gotland Basin","Gotland Sea","GS",1978,16.0685725806452
"Eastern Gotland Basin","Gotland Sea","GS",1979,19.2974862903226
"Northern Baltic Proper","Gotland Sea","GS",1979,19.2974862903226
"Western Gotland Basin","Gotland Sea","GS",1979,19.2974862903226
"Eastern Gotland Basin","Gotland Sea","GS",1980,15.7279959677419
"Northern Baltic Proper","Gotland Sea","GS",1980,15.7279959677419
"Western Gotland Basin","Gotland Sea","GS",1980,15.7279959677419
"Eastern Gotland Basin","Gotland Sea","GS",1981,16.5189677419355
"Northern Baltic Proper","Gotland Sea","GS",1981,16.5189677419355
"Western Gotland Basin","Gotland Sea","GS",1981,16.5189677419355
"Eastern Gotland Basin","Gotland Sea","GS",1982,16.0715016129032
"Northern Baltic Proper","Gotland Sea","GS",1982,16.0715016129032
"Western Gotland Basin","Gotland Sea","GS",1982,16.0715016129032
"Eastern Gotland Basin","Gotland Sea","GS",1983,15.0900596774194
"Northern Baltic Proper","Gotland Sea","GS",1983,15.0900596774194
"Western Gotland Basin","Gotland Sea","GS",1983,15.0900596774194
"Eastern Gotland Basin","Gotland Sea","GS",1984,15.8431814516129
"Northern Baltic Proper","Gotland Sea","GS",1984,15.8431814516129
"Western Gotland Basin","Gotland Sea","GS",1984,15.8431814516129
"Eastern Gotland Basin","Gotland Sea","GS",1985,15.8150741935484
"Northern Baltic Proper","Gotland Sea","GS",1985,15.8150741935484
"Western Gotland Basin","Gotland Sea","GS",1985,15.8150741935484
"Eastern Gotland Basin","Gotland Sea","GS",1986,16.6398733870968
"Northern Baltic Proper","Gotland Sea","GS",1986,16.6398733870968
"Western Gotland Basin","Gotland Sea","GS",1986,16.6398733870968
"Eastern Gotland Basin","Gotland Sea","GS",1987,15.4475467741935
"Northern Baltic Proper","Gotland Sea","GS",1987,15.4475467741935
"Western Gotland Basin","Gotland Sea","GS",1987,15.4475467741935
"Eastern Gotland Basin","Gotland Sea","GS",1988,16.1804838709677
"Northern Baltic Proper","Gotland Sea","GS",1988,16.1804838709677
"Western Gotland Basin","Gotland Sea","GS",1988,16.1804838709677
"Eastern Gotland Basin","Gotland Sea","GS",1989,14.992264516129
"Northern Baltic Proper","Gotland Sea","GS",1989,14.992264516129
"Western Gotland Basin","Gotland Sea","GS",1989,14.992264516129
"Eastern Gotland Basin","Gotland Sea","GS",1990,15.3507169354839
"Northern Baltic Proper","Gotland Sea","GS",1990,15.3507169354839
"Western Gotland Basin","Gotland Sea","GS",1990,15.3507169354839
"Eastern Gotland Basin","Gotland Sea","GS",1991,17.20745
"Northern Baltic Proper","Gotland Sea","GS",1991,17.20745
"Western Gotland Basin","Gotland Sea","GS",1991,17.20745
"Eastern Gotland Basin","Gotland Sea","GS",1992,16.7062427419355
"Northern Baltic Proper","Gotland Sea","GS",1992,16.7062427419355
"Western Gotland Basin","Gotland Sea","GS",1992,16.7062427419355
"Eastern Gotland Basin","Gotland Sea","GS",1993,15.6019209677419
"Northern Baltic Proper","Gotland Sea","GS",1993,15.6019209677419
"Western Gotland Basin","Gotland Sea","GS",1993,15.6019209677419
"Eastern Gotland Basin","Gotland Sea","GS",1994,17.0562846774194
"Northern Baltic Proper","Gotland Sea","GS",1994,17.0562846774194
"Western Gotland Basin","Gotland Sea","GS",1994,17.0562846774194
"Eastern Gotland Basin","Gotland Sea","GS",1995,17.8523032258065
"Northern Baltic Proper","Gotland Sea","GS",1995,17.8523032258065
"Western Gotland Basin","Gotland Sea","GS",1995,17.8523032258065
"Eastern Gotland Basin","Gotland Sea","GS",1996,15.5458685483871
"Northern Baltic Proper","Gotland Sea","GS",1996,15.5458685483871
"Western Gotland Basin","Gotland Sea","GS",1996,15.5458685483871
"Eastern Gotland Basin","Gotland Sea","GS",1997,15.606214516129
"Northern Baltic Proper","Gotland Sea","GS",1997,15.606214516129
"Western Gotland Basin","Gotland Sea","GS",1997,15.606214516129
"Eastern Gotland Basin","Gotland Sea","GS",1998,17.7184475806452
"Northern Baltic Proper","Gotland Sea","GS",1998,17.7184475806452
"Western Gotland Basin","Gotland Sea","GS",1998,17.7184475806452
"Eastern Gotland Basin","Gotland Sea","GS",1999,17.9764096774194
"Northern Baltic Proper","Gotland Sea","GS",1999,17.9764096774194
"Western Gotland Basin","Gotland Sea","GS",1999,17.9764096774194
"Eastern Gotland Basin","Gotland Sea","GS",2000,15.8574427419355
"Northern Baltic Proper","Gotland Sea","GS",2000,15.8574427419355
"Western Gotland Basin","Gotland Sea","GS",2000,15.8574427419355
"Eastern Gotland Basin","Gotland Sea","GS",2001,16.3739935483871
"Northern Baltic Proper","Gotland Sea","GS",2001,16.3739935483871
"Western Gotland Basin","Gotland Sea","GS",2001,16.3739935483871
"Eastern Gotland Basin","Gotland Sea","GS",2002,16.6396
"Northern Baltic Proper","Gotland Sea","GS",2002,16.6396
"Western Gotland Basin","Gotland Sea","GS",2002,16.6396
"Eastern Gotland Basin","Gotland Sea","GS",2003,16.2206733870968
"Northern Baltic Proper","Gotland Sea","GS",2003,16.2206733870968
"Western Gotland Basin","Gotland Sea","GS",2003,16.2206733870968
"Eastern Gotland Basin","Gotland Sea","GS",2004,15.793789516129
"Northern Baltic Proper","Gotland Sea","GS",2004,15.793789516129
"Western Gotland Basin","Gotland Sea","GS",2004,15.793789516129
"Eastern Gotland Basin","Gotland Sea","GS",2005,16.4130991935484
"Northern Baltic Proper","Gotland Sea","GS",2005,16.4130991935484
"Western Gotland Basin","Gotland Sea","GS",2005,16.4130991935484
"Eastern Gotland Basin","Gotland Sea","GS",2006,18.1046419354839
"Northern Baltic Proper","Gotland Sea","GS",2006,18.1046419354839
"Western Gotland Basin","Gotland Sea","GS",2006,18.1046419354839
"Eastern Gotland Basin","Gotland Sea","GS",2007,15.5155056451613
"Northern Baltic Proper","Gotland Sea","GS",2007,15.5155056451613
"Western Gotland Basin","Gotland Sea","GS",2007,15.5155056451613
"Eastern Gotland Basin","Gotland Sea","GS",2008,14.7694153225806
"Northern Baltic Proper","Gotland Sea","GS",2008,14.7694153225806
"Western Gotland Basin","Gotland Sea","GS",2008,14.7694153225806
"Eastern Gotland Basin","Gotland Sea","GS",2009,16.9989564516129
"Northern Baltic Proper","Gotland Sea","GS",2009,16.9989564516129
"Western Gotland Basin","Gotland Sea","GS",2009,16.9989564516129
"Eastern Gotland Basin","Gotland Sea","GS",2010,17.245685483871
"Northern Baltic Proper","Gotland Sea","GS",2010,17.245685483871
"Western Gotland Basin","Gotland Sea","GS",2010,17.245685483871
"Eastern Gotland Basin","Gotland Sea","GS",2011,15.2314290322581
"Northern Baltic Proper","Gotland Sea","GS",2011,15.2314290322581
"Western Gotland Basin","Gotland Sea","GS",2011,15.2314290322581
"Eastern Gotland Basin","Gotland Sea","GS",2012,16.2208024193548
"Northern Baltic Proper","Gotland Sea","GS",2012,16.2208024193548
"Western Gotland Basin","Gotland Sea","GS",2012,16.2208024193548
"Eastern Gotland Basin","Gotland Sea","GS",2013,16.7047403225806
"Northern Baltic Proper","Gotland Sea","GS",2013,16.7047403225806
"Western Gotland Basin","Gotland Sea","GS",2013,16.7047403225806
"Eastern Gotland Basin","Gotland Sea","GS",2014,16.0590822580645
"Northern Baltic Proper","Gotland Sea","GS",2014,16.0590822580645
"Western Gotland Basin","Gotland Sea","GS",2014,16.0590822580645
"Eastern Gotland Basin","Gotland Sea","GS",2015,16.7180064516129
"Northern Baltic Proper","Gotland Sea","GS",2015,16.7180064516129
"Western Gotland Basin","Gotland Sea","GS",2015,16.7180064516129
"Eastern Gotland Basin","Gotland Sea","GS",2016,15.686685483871
"Northern Baltic Proper","Gotland Sea","GS",2016,15.686685483871
"Western Gotland Basin","Gotland Sea","GS",2016,15.686685483871
"Eastern Gotland Basin","Gotland Sea","GS",2017,15.6965282258065
"Northern Baltic Proper","Gotland Sea","GS",2017,15.6965282258065
"Western Gotland Basin","Gotland Sea","GS",2017,15.6965282258065
"Eastern Gotland Basin","Gotland Sea","GS",2018,16.1708258064516
"Northern Baltic Proper","Gotland Sea","GS",2018,16.1708258064516
"Western Gotland Basin","Gotland Sea","GS",2018,16.1708258064516
"Eastern Gotland Basin","Gotland Sea","GS",2019,15.2691822580645
"Northern Baltic Proper","Gotland Sea","GS",2019,15.2691822580645
"Western Gotland Basin","Gotland Sea","GS",2019,15.2691822580645
"Eastern Gotland Basin","Gotland Sea","GS",2020,15.0548008064516
"Northern Baltic Proper","Gotland Sea","GS",2020,15.0548008064516
"Western Gotland Basin","Gotland Sea","GS",2020,15.0548008064516
"Eastern Gotland Basin","Gotland Sea","GS",2021,15.3294112903226
"Northern Baltic Proper","Gotland Sea","GS",2021,15.3294112903226
"Western Gotland Basin","Gotland Sea","GS",2021,15.3294112903226
"Eastern Gotland Basin","Gotland Sea","GS",2022,15.8181951612903
"Northern Baltic Proper","Gotland Sea","GS",2022,15.8181951612903
"Western Gotland Basin","Gotland Sea","GS",2022,15.8181951612903
"Eastern Gotland Basin","Gotland Sea","GS",2023,18.8592524193548
"Northern Baltic Proper","Gotland Sea","GS",2023,18.8592524193548
"Western Gotland Basin","Gotland Sea","GS",2023,18.8592524193548
"Eastern Gotland Basin","Gotland Sea","GS",2024,15.9574870967742
"Northern Baltic Proper","Gotland Sea","GS",2024,15.9574870967742
"Western Gotland Basin","Gotland Sea","GS",2024,15.9574870967742
"Eastern Gotland Basin","Gotland Sea","GS",2025,15.9588524193548
"Northern Baltic Proper","Gotland Sea","GS",2025,15.9588524193548
"Western Gotland Basin","Gotland Sea","GS",2025,15.9588524193548
"Eastern Gotland Basin","Gotland Sea","GS",2026,16.792089516129
"Northern Baltic Proper","Gotland Sea","GS",2026,16.792089516129
"Western Gotland Basin","Gotland Sea","GS",2026,16.792089516129
"Eastern Gotland Basin","Gotland Sea","GS",2027,16.3256927419355
"Northern Baltic Proper","Gotland Sea","GS",2027,16.3256927419355
"Western Gotland Basin","Gotland Sea","GS",2027,16.3256927419355
"Eastern Gotland Basin","Gotland Sea","GS",2028,17.0042112903226
"Northern Baltic Proper","Gotland Sea","GS",2028,17.0042112903226
"Western Gotland Basin","Gotland Sea","GS",2028,17.0042112903226
"Eastern Gotland Basin","Gotland Sea","GS",2029,17.2426024193548
"Northern Baltic Proper","Gotland Sea","GS",2029,17.2426024193548
"Western Gotland Basin","Gotland Sea","GS",2029,17.2426024193548
"Eastern Gotland Basin","Gotland Sea","GS",2030,16.1670314516129
"Northern Baltic Proper","Gotland Sea","GS",2030,16.1670314516129
"Western Gotland Basin","Gotland Sea","GS",2030,16.1670314516129
"Eastern Gotland Basin","Gotland Sea","GS",2031,17.1518911290323
"Northern Baltic Proper","Gotland Sea","GS",2031,17.1518911290323
"Western Gotland Basin","Gotland Sea","GS",2031,17.1518911290323
"Eastern Gotland Basin","Gotland Sea","GS",2032,16.1881782258064
"Northern Baltic Proper","Gotland Sea","GS",2032,16.1881782258064
"Western Gotland Basin","Gotland Sea","GS",2032,16.1881782258064
"Eastern Gotland Basin","Gotland Sea","GS",2033,16.3267193548387
"Northern Baltic Proper","Gotland Sea","GS",2033,16.3267193548387
"Western Gotland Basin","Gotland Sea","GS",2033,16.3267193548387
"Eastern Gotland Basin","Gotland Sea","GS",2034,15.3843370967742
"Northern Baltic Proper","Gotland Sea","GS",2034,15.3843370967742
"Western Gotland Basin","Gotland Sea","GS",2034,15.3843370967742
"Eastern Gotland Basin","Gotland Sea","GS",2035,17.7845596774194
"Northern Baltic Proper","Gotland Sea","GS",2035,17.7845596774194
"Western Gotland Basin","Gotland Sea","GS",2035,17.7845596774194
"Eastern Gotland Basin","Gotland Sea","GS",2036,16.243035483871
"Northern Baltic Proper","Gotland Sea","GS",2036,16.243035483871
"Western Gotland Basin","Gotland Sea","GS",2036,16.243035483871
"Eastern Gotland Basin","Gotland Sea","GS",2037,16.0751435483871
"Northern Baltic Proper","Gotland Sea","GS",2037,16.0751435483871
"Western Gotland Basin","Gotland Sea","GS",2037,16.0751435483871
"Eastern Gotland Basin","Gotland Sea","GS",2038,18.1097161290323
"Northern Baltic Proper","Gotland Sea","GS",2038,18.1097161290323
"Western Gotland Basin","Gotland Sea","GS",2038,18.1097161290323
"Eastern Gotland Basin","Gotland Sea","GS",2039,16.5107
"Northern Baltic Proper","Gotland Sea","GS",2039,16.5107
"Western Gotland Basin","Gotland Sea","GS",2039,16.5107
"Eastern Gotland Basin","Gotland Sea","GS",2040,17.8760903225806
"Northern Baltic Proper","Gotland Sea","GS",2040,17.8760903225806
"Western Gotland Basin","Gotland Sea","GS",2040,17.8760903225806
"Eastern Gotland Basin","Gotland Sea","GS",2041,17.16315
"Northern Baltic Proper","Gotland Sea","GS",2041,17.16315
"Western Gotland Basin","Gotland Sea","GS",2041,17.16315
"Eastern Gotland Basin","Gotland Sea","GS",2042,16.8479129032258
"Northern Baltic Proper","Gotland Sea","GS",2042,16.8479129032258
"Western Gotland Basin","Gotland Sea","GS",2042,16.8479129032258
"Eastern Gotland Basin","Gotland Sea","GS",2043,17.176825
"Northern Baltic Proper","Gotland Sea","GS",2043,17.176825
"Western Gotland Basin","Gotland Sea","GS",2043,17.176825
"Eastern Gotland Basin","Gotland Sea","GS",2044,17.5649919354839
"Northern Baltic Proper","Gotland Sea","GS",2044,17.5649919354839
"Western Gotland Basin","Gotland Sea","GS",2044,17.5649919354839
"Eastern Gotland Basin","Gotland Sea","GS",2045,17.9334451612903
"Northern Baltic Proper","Gotland Sea","GS",2045,17.9334451612903
"Western Gotland Basin","Gotland Sea","GS",2045,17.9334451612903
"Eastern Gotland Basin","Gotland Sea","GS",2046,18.2551330645161
"Northern Baltic Proper","Gotland Sea","GS",2046,18.2551330645161
"Western Gotland Basin","Gotland Sea","GS",2046,18.2551330645161
"Eastern Gotland Basin","Gotland Sea","GS",2047,17.0955459677419
"Northern Baltic Proper","Gotland Sea","GS",2047,17.0955459677419
"Western Gotland Basin","Gotland Sea","GS",2047,17.0955459677419
"Eastern Gotland Basin","Gotland Sea","GS",2048,16.9893717741935
"Northern Baltic Proper","Gotland Sea","GS",2048,16.9893717741935
"Western Gotland Basin","Gotland Sea","GS",2048,16.9893717741935
"Eastern Gotland Basin","Gotland Sea","GS",2049,17.333464516129
"Northern Baltic Proper","Gotland Sea","GS",2049,17.333464516129
"Western Gotland Basin","Gotland Sea","GS",2049,17.333464516129
"Eastern Gotland Basin","Gotland Sea","GS",2050,17.6030185483871
"Northern Baltic Proper","Gotland Sea","GS",2050,17.6030185483871
"Western Gotland Basin","Gotland Sea","GS",2050,17.6030185483871
"Eastern Gotland Basin","Gotland Sea","GS",2051,15.9243532258065
"Northern Baltic Proper","Gotland Sea","GS",2051,15.9243532258065
"Western Gotland Basin","Gotland Sea","GS",2051,15.9243532258065
"Eastern Gotland Basin","Gotland Sea","GS",2052,17.5846588709677
"Northern Baltic Proper","Gotland Sea","GS",2052,17.5846588709677
"Western Gotland Basin","Gotland Sea","GS",2052,17.5846588709677
"Eastern Gotland Basin","Gotland Sea","GS",2053,17.2860443548387
"Northern Baltic Proper","Gotland Sea","GS",2053,17.2860443548387
"Western Gotland Basin","Gotland Sea","GS",2053,17.2860443548387
"Eastern Gotland Basin","Gotland Sea","GS",2054,19.0335822580645
"Northern Baltic Proper","Gotland Sea","GS",2054,19.0335822580645
"Western Gotland Basin","Gotland Sea","GS",2054,19.0335822580645
"Eastern Gotland Basin","Gotland Sea","GS",2055,17.9533282258065
"Northern Baltic Proper","Gotland Sea","GS",2055,17.9533282258065
"Western Gotland Basin","Gotland Sea","GS",2055,17.9533282258065
"Eastern Gotland Basin","Gotland Sea","GS",2056,18.5715629032258
"Northern Baltic Proper","Gotland Sea","GS",2056,18.5715629032258
"Western Gotland Basin","Gotland Sea","GS",2056,18.5715629032258
"Eastern Gotland Basin","Gotland Sea","GS",2057,17.7422693548387
"Northern Baltic Proper","Gotland Sea","GS",2057,17.7422693548387
"Western Gotland Basin","Gotland Sea","GS",2057,17.7422693548387
"Eastern Gotland Basin","Gotland Sea","GS",2058,17.1888427419355
"Northern Baltic Proper","Gotland Sea","GS",2058,17.1888427419355
"Western Gotland Basin","Gotland Sea","GS",2058,17.1888427419355
"Eastern Gotland Basin","Gotland Sea","GS",2059,17.9404298387097
"Northern Baltic Proper","Gotland Sea","GS",2059,17.9404298387097
"Western Gotland Basin","Gotland Sea","GS",2059,17.9404298387097
"Eastern Gotland Basin","Gotland Sea","GS",2060,17.1260112903226
"Northern Baltic Proper","Gotland Sea","GS",2060,17.1260112903226
"Western Gotland Basin","Gotland Sea","GS",2060,17.1260112903226
"Eastern Gotland Basin","Gotland Sea","GS",2061,17.5912685483871
"Northern Baltic Proper","Gotland Sea","GS",2061,17.5912685483871
"Western Gotland Basin","Gotland Sea","GS",2061,17.5912685483871
"Eastern Gotland Basin","Gotland Sea","GS",2062,17.1416177419355
"Northern Baltic Proper","Gotland Sea","GS",2062,17.1416177419355
"Western Gotland Basin","Gotland Sea","GS",2062,17.1416177419355
"Eastern Gotland Basin","Gotland Sea","GS",2063,16.6262322580645
"Northern Baltic Proper","Gotland Sea","GS",2063,16.6262322580645
"Western Gotland Basin","Gotland Sea","GS",2063,16.6262322580645
"Eastern Gotland Basin","Gotland Sea","GS",2064,16.787335483871
"Northern Baltic Proper","Gotland Sea","GS",2064,16.787335483871
"Western Gotland Basin","Gotland Sea","GS",2064,16.787335483871
"Eastern Gotland Basin","Gotland Sea","GS",2065,19.5175161290323
"Northern Baltic Proper","Gotland Sea","GS",2065,19.5175161290323
"Western Gotland Basin","Gotland Sea","GS",2065,19.5175161290323
"Eastern Gotland Basin","Gotland Sea","GS",2066,18.0523233870968
"Northern Baltic Proper","Gotland Sea","GS",2066,18.0523233870968
"Western Gotland Basin","Gotland Sea","GS",2066,18.0523233870968
"Eastern Gotland Basin","Gotland Sea","GS",2067,19.409760483871
"Northern Baltic Proper","Gotland Sea","GS",2067,19.409760483871
"Western Gotland Basin","Gotland Sea","GS",2067,19.409760483871
"Eastern Gotland Basin","Gotland Sea","GS",2068,18.7849346774194
"Northern Baltic Proper","Gotland Sea","GS",2068,18.7849346774194
"Western Gotland Basin","Gotland Sea","GS",2068,18.7849346774194
"Eastern Gotland Basin","Gotland Sea","GS",2069,18.5420887096774
"Northern Baltic Proper","Gotland Sea","GS",2069,18.5420887096774
"Western Gotland Basin","Gotland Sea","GS",2069,18.5420887096774
"Eastern Gotland Basin","Gotland Sea","GS",2070,18.1738596774194
"Northern Baltic Proper","Gotland Sea","GS",2070,18.1738596774194
"Western Gotland Basin","Gotland Sea","GS",2070,18.1738596774194
"Eastern Gotland Basin","Gotland Sea","GS",2071,17.3320967741935
"Northern Baltic Proper","Gotland Sea","GS",2071,17.3320967741935
"Western Gotland Basin","Gotland Sea","GS",2071,17.3320967741935
"Eastern Gotland Basin","Gotland Sea","GS",2072,19.1805717741935
"Northern Baltic Proper","Gotland Sea","GS",2072,19.1805717741935
"Western Gotland Basin","Gotland Sea","GS",2072,19.1805717741935
"Eastern Gotland Basin","Gotland Sea","GS",2073,18.9906040322581
"Northern Baltic Proper","Gotland Sea","GS",2073,18.9906040322581
"Western Gotland Basin","Gotland Sea","GS",2073,18.9906040322581
"Eastern Gotland Basin","Gotland Sea","GS",2074,17.8228572580645
"Northern Baltic Proper","Gotland Sea","GS",2074,17.8228572580645
"Western Gotland Basin","Gotland Sea","GS",2074,17.8228572580645
"Eastern Gotland Basin","Gotland Sea","GS",2075,18.8367362903226
"Northern Baltic Proper","Gotland Sea","GS",2075,18.8367362903226
"Western Gotland Basin","Gotland Sea","GS",2075,18.8367362903226
"Eastern Gotland Basin","Gotland Sea","GS",2076,17.8854387096774
"Northern Baltic Proper","Gotland Sea","GS",2076,17.8854387096774
"Western Gotland Basin","Gotland Sea","GS",2076,17.8854387096774
"Eastern Gotland Basin","Gotland Sea","GS",2077,17.7823846774194
"Northern Baltic Proper","Gotland Sea","GS",2077,17.7823846774194
"Western Gotland Basin","Gotland Sea","GS",2077,17.7823846774194
"Eastern Gotland Basin","Gotland Sea","GS",2078,18.2942419354839
"Northern Baltic Proper","Gotland Sea","GS",2078,18.2942419354839
"Western Gotland Basin","Gotland Sea","GS",2078,18.2942419354839
"Eastern Gotland Basin","Gotland Sea","GS",2079,18.6712024193548
"Northern Baltic Proper","Gotland Sea","GS",2079,18.6712024193548
"Western Gotland Basin","Gotland Sea","GS",2079,18.6712024193548
"Eastern Gotland Basin","Gotland Sea","GS",2080,17.3371330645161
"Northern Baltic Proper","Gotland Sea","GS",2080,17.3371330645161
"Western Gotland Basin","Gotland Sea","GS",2080,17.3371330645161
"Eastern Gotland Basin","Gotland Sea","GS",2081,18.5798483870968
"Northern Baltic Proper","Gotland Sea","GS",2081,18.5798483870968
"Western Gotland Basin","Gotland Sea","GS",2081,18.5798483870968
"Eastern Gotland Basin","Gotland Sea","GS",2082,18.2518709677419
"Northern Baltic Proper","Gotland Sea","GS",2082,18.2518709677419
"Western Gotland Basin","Gotland Sea","GS",2082,18.2518709677419
"Eastern Gotland Basin","Gotland Sea","GS",2083,19.1957653225806
"Northern Baltic Proper","Gotland Sea","GS",2083,19.1957653225806
"Western Gotland Basin","Gotland Sea","GS",2083,19.1957653225806
"Eastern Gotland Basin","Gotland Sea","GS",2084,19.3619661290323
"Northern Baltic Proper","Gotland Sea","GS",2084,19.3619661290323
"Western Gotland Basin","Gotland Sea","GS",2084,19.3619661290323
"Eastern Gotland Basin","Gotland Sea","GS",2085,17.3352483870968
"Northern Baltic Proper","Gotland Sea","GS",2085,17.3352483870968
"Western Gotland Basin","Gotland Sea","GS",2085,17.3352483870968
"Eastern Gotland Basin","Gotland Sea","GS",2086,18.0553879032258
"Northern Baltic Proper","Gotland Sea","GS",2086,18.0553879032258
"Western Gotland Basin","Gotland Sea","GS",2086,18.0553879032258
"Eastern Gotland Basin","Gotland Sea","GS",2087,20.2640088709677
"Northern Baltic Proper","Gotland Sea","GS",2087,20.2640088709677
"Western Gotland Basin","Gotland Sea","GS",2087,20.2640088709677
"Eastern Gotland Basin","Gotland Sea","GS",2088,18.6717153225806
"Northern Baltic Proper","Gotland Sea","GS",2088,18.6717153225806
"Western Gotland Basin","Gotland Sea","GS",2088,18.6717153225806
"Eastern Gotland Basin","Gotland Sea","GS",2089,18.8216435483871
"Northern Baltic Proper","Gotland Sea","GS",2089,18.8216435483871
"Western Gotland Basin","Gotland Sea","GS",2089,18.8216435483871
"Eastern Gotland Basin","Gotland Sea","GS",2090,18.5925975806452
"Northern Baltic Proper","Gotland Sea","GS",2090,18.5925975806452
"Western Gotland Basin","Gotland Sea","GS",2090,18.5925975806452
"Eastern Gotland Basin","Gotland Sea","GS",2091,19.4877088709677
"Northern Baltic Proper","Gotland Sea","GS",2091,19.4877088709677
"Western Gotland Basin","Gotland Sea","GS",2091,19.4877088709677
"Eastern Gotland Basin","Gotland Sea","GS",2092,18.6959596774194
"Northern Baltic Proper","Gotland Sea","GS",2092,18.6959596774194
"Western Gotland Basin","Gotland Sea","GS",2092,18.6959596774194
"Eastern Gotland Basin","Gotland Sea","GS",2093,18.76495
"Northern Baltic Proper","Gotland Sea","GS",2093,18.76495
"Western Gotland Basin","Gotland Sea","GS",2093,18.76495
"Eastern Gotland Basin","Gotland Sea","GS",2094,17.0175064516129
"Northern Baltic Proper","Gotland Sea","GS",2094,17.0175064516129
"Western Gotland Basin","Gotland Sea","GS",2094,17.0175064516129
"Eastern Gotland Basin","Gotland Sea","GS",2095,17.4431588709677
"Northern Baltic Proper","Gotland Sea","GS",2095,17.4431588709677
"Western Gotland Basin","Gotland Sea","GS",2095,17.4431588709677
"Eastern Gotland Basin","Gotland Sea","GS",2096,17.6626620967742
"Northern Baltic Proper","Gotland Sea","GS",2096,17.6626620967742
"Western Gotland Basin","Gotland Sea","GS",2096,17.6626620967742
"Eastern Gotland Basin","Gotland Sea","GS",2097,17.6451048387097
"Northern Baltic Proper","Gotland Sea","GS",2097,17.6451048387097
"Western Gotland Basin","Gotland Sea","GS",2097,17.6451048387097
"Eastern Gotland Basin","Gotland Sea","GS",2098,17.617789516129
"Northern Baltic Proper","Gotland Sea","GS",2098,17.617789516129
"Western Gotland Basin","Gotland Sea","GS",2098,17.617789516129
"Eastern Gotland Basin","Gotland Sea","GS",2099,18.7057048387097
"Northern Baltic Proper","Gotland Sea","GS",2099,18.7057048387097
"Western Gotland Basin","Gotland Sea","GS",2099,18.7057048387097
"Eastern Gotland Basin","Gotland Sea","GS",2100,18.0734072580645
"Northern Baltic Proper","Gotland Sea","GS",2100,18.0734072580645
"Western Gotland Basin","Gotland Sea","GS",2100,18.0734072580645
"The Sound","Oeresund","OS",1960,17.0406524193548
"The Sound","Oeresund","OS",1961,16.5061274193548
"The Sound","Oeresund","OS",1962,16.5500338709677
"The Sound","Oeresund","OS",1963,16.5139959677419
"The Sound","Oeresund","OS",1964,18.0585282258065
"The Sound","Oeresund","OS",1965,15.6831959677419
"The Sound","Oeresund","OS",1966,16.6621661290323
"The Sound","Oeresund","OS",1967,16.0712741935484
"The Sound","Oeresund","OS",1968,16.2122798387097
"The Sound","Oeresund","OS",1969,18.0764435483871
"The Sound","Oeresund","OS",1970,15.840539516129
"The Sound","Oeresund","OS",1971,16.5060475806452
"The Sound","Oeresund","OS",1972,16.4737201612903
"The Sound","Oeresund","OS",1973,16.4685370967742
"The Sound","Oeresund","OS",1974,16.1884290322581
"The Sound","Oeresund","OS",1975,17.5269725806452
"The Sound","Oeresund","OS",1976,17.9528475806452
"The Sound","Oeresund","OS",1977,16.2324911290323
"The Sound","Oeresund","OS",1978,15.9990887096774
"The Sound","Oeresund","OS",1979,18.2788451612903
"The Sound","Oeresund","OS",1980,16.3040112903226
"The Sound","Oeresund","OS",1981,16.927
"The Sound","Oeresund","OS",1982,16.3099161290323
"The Sound","Oeresund","OS",1983,16.0746217741935
"The Sound","Oeresund","OS",1984,16.5445193548387
"The Sound","Oeresund","OS",1985,15.675085483871
"The Sound","Oeresund","OS",1986,16.6248451612903
"The Sound","Oeresund","OS",1987,15.8565209677419
"The Sound","Oeresund","OS",1988,15.4131677419355
"The Sound","Oeresund","OS",1989,15.4433088709677
"The Sound","Oeresund","OS",1990,15.4282185483871
"The Sound","Oeresund","OS",1991,16.6234491935484
"The Sound","Oeresund","OS",1992,17.4284491935484
"The Sound","Oeresund","OS",1993,16.5073903225806
"The Sound","Oeresund","OS",1994,17.0142887096774
"The Sound","Oeresund","OS",1995,16.7522862903226
"The Sound","Oeresund","OS",1996,16.4405403225806
"The Sound","Oeresund","OS",1997,16.9482790322581
"The Sound","Oeresund","OS",1998,17.4680943548387
"The Sound","Oeresund","OS",1999,17.9094887096774
"The Sound","Oeresund","OS",2000,16.1843975806452
"The Sound","Oeresund","OS",2001,16.5192
"The Sound","Oeresund","OS",2002,16.4770241935484
"The Sound","Oeresund","OS",2003,17.2947088709677
