c_square,year,mid_lat,mid_lon,Reported,fishing_ho,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
1501:354:133:1,2012,55.325,14.325,Yes,49.2,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:133:2,2012,55.325,14.375,Yes,89.7,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
1501:354:133:2,2012,55.325,14.375,Yes,89.7,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:133:3,2012,55.375,14.325,Yes,14.066667,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
1501:354:133:3,2012,55.375,14.325,Yes,14.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:133:4,2012,55.375,14.375,Yes,51.366667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:134:1,2012,55.325,14.425,Yes,31.133333,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:134:1,2012,55.325,14.425,Yes,31.133333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:134:1,2012,55.325,14.425,Yes,31.133333,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
1501:354:134:1,2012,55.325,14.425,Yes,31.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:134:2,2012,55.325,14.475,Yes,53.566667,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:134:2,2012,55.325,14.475,Yes,53.566667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:134:2,2012,55.325,14.475,Yes,53.566667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:134:3,2012,55.375,14.425,Yes,129.533333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:134:4,2012,55.375,14.475,Yes,145.7,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:142:2,2012,55.425,14.275,Yes,2.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:143:1,2012,55.425,14.325,Yes,8.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:143:2,2012,55.425,14.375,Yes,21.833333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:143:3,2012,55.475,14.325,Yes,4,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:143:4,2012,55.475,14.375,Yes,6.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:144:1,2012,55.425,14.425,Yes,47.6,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:144:2,2012,55.425,14.475,Yes,92.466667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:144:3,2012,55.475,14.425,Yes,29.633333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:144:4,2012,55.475,14.475,Yes,45.833333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:205:1,2012,55.025,14.525,Yes,53.661111,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:205:2,2012,55.025,14.575,Yes,20.127778,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:205:3,2012,55.075,14.525,Yes,131.272222,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:205:4,2012,55.075,14.575,Yes,97.616667,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:206:1,2012,55.025,14.625,Yes,1.372222,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:206:2,2012,55.025,14.675,Yes,0.533333,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:206:3,2012,55.075,14.625,Yes,28.961111,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:206:4,2012,55.075,14.675,Yes,37.6,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:206:4,2012,55.075,14.675,Yes,37.6,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:207:1,2012,55.025,14.725,Yes,4,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:207:1,2012,55.025,14.725,Yes,4,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:208:1,2012,55.025,14.825,Yes,1,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:208:1,2012,55.025,14.825,Yes,1,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:215:1,2012,55.125,14.525,Yes,240.744444,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:215:2,2012,55.125,14.575,Yes,236.016667,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:215:3,2012,55.175,14.525,Yes,295.144444,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:215:4,2012,55.175,14.575,Yes,314.538889,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:216:1,2012,55.125,14.625,Yes,86.522222,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:216:2,2012,55.125,14.675,Yes,34.355556,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:216:2,2012,55.125,14.675,Yes,34.355556,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:216:3,2012,55.175,14.625,Yes,84.266667,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:216:4,2012,55.175,14.675,Yes,7,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:216:4,2012,55.175,14.675,Yes,7,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:225:1,2012,55.225,14.525,Yes,39.327778,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:225:2,2012,55.225,14.575,Yes,140.333333,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:225:3,2012,55.275,14.525,Yes,49.566667,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:225:3,2012,55.275,14.525,Yes,49.566667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:225:4,2012,55.275,14.575,Yes,116,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:225:4,2012,55.275,14.575,Yes,116,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:226:1,2012,55.225,14.625,Yes,63.133333,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:226:1,2012,55.225,14.625,Yes,63.133333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:226:2,2012,55.225,14.675,Yes,4.033333,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:226:2,2012,55.225,14.675,Yes,4.033333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:226:3,2012,55.275,14.625,Yes,47.9,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:354:226:3,2012,55.275,14.625,Yes,47.9,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:226:4,2012,55.275,14.675,Yes,4.466667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:227:3,2012,55.275,14.725,Yes,6,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:228:3,2012,55.275,14.825,Yes,36.066667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:228:4,2012,55.275,14.875,Yes,23.9,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:229:1,2012,55.225,14.925,Yes,1,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:229:2,2012,55.225,14.975,Yes,9,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:229:3,2012,55.275,14.925,Yes,55.966667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:229:4,2012,55.275,14.975,Yes,71.366667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:235:1,2012,55.325,14.525,Yes,44.833333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:235:1,2012,55.325,14.525,Yes,44.833333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:235:2,2012,55.325,14.575,Yes,79.4,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:235:3,2012,55.375,14.525,Yes,258.166667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:235:3,2012,55.375,14.525,Yes,258.166667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:235:4,2012,55.375,14.575,Yes,133.4,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:235:4,2012,55.375,14.575,Yes,133.4,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:236:1,2012,55.325,14.625,Yes,58.666667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:236:2,2012,55.325,14.675,Yes,6.966667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:236:3,2012,55.375,14.625,Yes,2,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:236:4,2012,55.375,14.675,Yes,32.033333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:237:1,2012,55.325,14.725,Yes,10,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:237:2,2012,55.325,14.775,Yes,6.633333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:237:3,2012,55.375,14.725,Yes,61.833333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:237:4,2012,55.375,14.775,Yes,81.433333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:238:1,2012,55.325,14.825,Yes,23.033333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:238:2,2012,55.325,14.875,Yes,40.366667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:238:3,2012,55.375,14.825,Yes,58.133333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:238:4,2012,55.375,14.875,Yes,54.8,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:239:1,2012,55.325,14.925,Yes,32.333333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:239:2,2012,55.325,14.975,Yes,9.366667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:239:3,2012,55.375,14.925,Yes,81.666667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:239:4,2012,55.375,14.975,Yes,76,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:245:1,2012,55.425,14.525,Yes,122.866667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:245:2,2012,55.425,14.575,Yes,393.666667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:245:2,2012,55.425,14.575,Yes,393.666667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:245:3,2012,55.475,14.525,Yes,103.8,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:245:4,2012,55.475,14.575,Yes,156.866667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:246:1,2012,55.425,14.625,Yes,222.066667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:246:1,2012,55.425,14.625,Yes,222.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:246:2,2012,55.425,14.675,Yes,143.633333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:246:2,2012,55.425,14.675,Yes,143.633333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:246:3,2012,55.475,14.625,Yes,305.4,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:246:4,2012,55.475,14.675,Yes,279.6,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:246:4,2012,55.475,14.675,Yes,279.6,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:247:1,2012,55.425,14.725,Yes,94.9,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:247:2,2012,55.425,14.775,Yes,68.366667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:247:3,2012,55.475,14.725,Yes,202.566667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:247:3,2012,55.475,14.725,Yes,202.566667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:247:4,2012,55.475,14.775,Yes,193.5,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:248:1,2012,55.425,14.825,Yes,63.933333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:248:2,2012,55.425,14.875,Yes,93.033333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:248:3,2012,55.475,14.825,Yes,220.466667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:248:4,2012,55.475,14.875,Yes,164.333333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:249:1,2012,55.425,14.925,Yes,39,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:249:2,2012,55.425,14.975,Yes,41.666667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:249:3,2012,55.475,14.925,Yes,142.333333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:249:4,2012,55.475,14.975,Yes,72.133333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:353:2,2012,55.525,14.375,Yes,2,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:353:4,2012,55.575,14.375,Yes,3.233333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:354:1,2012,55.525,14.425,Yes,26.866667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:354:2,2012,55.525,14.475,Yes,15.333333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:354:3,2012,55.575,14.425,Yes,31.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:354:4,2012,55.575,14.475,Yes,21.7,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:363:2,2012,55.625,14.375,Yes,4.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:363:3,2012,55.675,14.325,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:363:4,2012,55.675,14.375,Yes,43.866667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:364:1,2012,55.625,14.425,Yes,87.833333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:364:2,2012,55.625,14.475,Yes,96.6,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:364:3,2012,55.675,14.425,Yes,147.666667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:364:4,2012,55.675,14.475,Yes,111.233333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:372:2,2012,55.725,14.275,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:372:4,2012,55.775,14.275,Yes,5.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:373:1,2012,55.725,14.325,Yes,4.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:373:2,2012,55.725,14.375,Yes,34.533333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:373:3,2012,55.775,14.325,Yes,4,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:373:4,2012,55.775,14.375,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:374:1,2012,55.725,14.425,Yes,22.866667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:374:2,2012,55.725,14.475,Yes,15.1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:374:3,2012,55.775,14.425,Yes,1.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:374:4,2012,55.775,14.475,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:383:1,2012,55.825,14.325,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:383:2,2012,55.825,14.375,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:384:1,2012,55.825,14.425,Yes,1.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:455:1,2012,55.525,14.525,Yes,13.166667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:455:2,2012,55.525,14.575,Yes,9.633333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:455:3,2012,55.575,14.525,Yes,32.233333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:455:4,2012,55.575,14.575,Yes,126.166667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:456:1,2012,55.525,14.625,Yes,46.833333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:456:2,2012,55.525,14.675,Yes,213.3,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:456:3,2012,55.575,14.625,Yes,183.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:456:4,2012,55.575,14.675,Yes,170.333333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:457:1,2012,55.525,14.725,Yes,150.8,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:457:1,2012,55.525,14.725,Yes,150.8,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:457:2,2012,55.525,14.775,Yes,128.866667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:457:2,2012,55.525,14.775,Yes,128.866667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:457:3,2012,55.575,14.725,Yes,137.4,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:457:4,2012,55.575,14.775,Yes,125.2,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:458:1,2012,55.525,14.825,Yes,99.066667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:458:1,2012,55.525,14.825,Yes,99.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:458:2,2012,55.525,14.875,Yes,61.433333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:458:3,2012,55.575,14.825,Yes,112.533333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:458:3,2012,55.575,14.825,Yes,112.533333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:458:4,2012,55.575,14.875,Yes,103.7,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:458:4,2012,55.575,14.875,Yes,103.7,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:459:1,2012,55.525,14.925,Yes,53.1,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:459:2,2012,55.525,14.975,Yes,66.233333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:459:3,2012,55.575,14.925,Yes,79.933333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:459:3,2012,55.575,14.925,Yes,79.933333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:459:4,2012,55.575,14.975,Yes,67.2,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:465:1,2012,55.625,14.525,Yes,155.7,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:465:2,2012,55.625,14.575,Yes,230.733333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:465:3,2012,55.675,14.525,Yes,89.233333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:465:4,2012,55.675,14.575,Yes,80.433333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:466:1,2012,55.625,14.625,Yes,265.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:466:2,2012,55.625,14.675,Yes,261.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:466:3,2012,55.675,14.625,Yes,72.466667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:466:4,2012,55.675,14.675,Yes,105.8,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:467:1,2012,55.625,14.725,Yes,237.466667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:467:2,2012,55.625,14.775,Yes,218.766667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:467:3,2012,55.675,14.725,Yes,130.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:467:4,2012,55.675,14.775,Yes,134.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:468:1,2012,55.625,14.825,Yes,211.866667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:468:2,2012,55.625,14.875,Yes,178.666667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:468:3,2012,55.675,14.825,Yes,124.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:468:4,2012,55.675,14.875,Yes,122.9,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:469:1,2012,55.625,14.925,Yes,142.366667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:469:1,2012,55.625,14.925,Yes,142.366667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:469:2,2012,55.625,14.975,Yes,83.733333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:469:2,2012,55.625,14.975,Yes,83.733333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:469:3,2012,55.675,14.925,Yes,147.966667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:469:4,2012,55.675,14.975,Yes,130.033333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:354:469:4,2012,55.675,14.975,Yes,130.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:475:1,2012,55.725,14.525,Yes,3.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:475:2,2012,55.725,14.575,Yes,10.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:476:1,2012,55.725,14.625,Yes,7.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:476:2,2012,55.725,14.675,Yes,51.866667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:476:3,2012,55.775,14.625,Yes,6.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:476:4,2012,55.775,14.675,Yes,96.7,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:477:1,2012,55.725,14.725,Yes,42.3,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:477:2,2012,55.725,14.775,Yes,55.966667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:477:3,2012,55.775,14.725,Yes,76.5,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:477:4,2012,55.775,14.775,Yes,33.633333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:478:1,2012,55.725,14.825,Yes,66.4,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:478:2,2012,55.725,14.875,Yes,56.6,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:478:3,2012,55.775,14.825,Yes,50.433333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:478:4,2012,55.775,14.875,Yes,3,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:479:1,2012,55.725,14.925,Yes,69.866667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:479:2,2012,55.725,14.975,Yes,46.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:479:4,2012,55.775,14.975,Yes,6,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:486:2,2012,55.825,14.675,Yes,0.966667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:487:1,2012,55.825,14.725,Yes,29.1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:487:2,2012,55.825,14.775,Yes,6,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:488:1,2012,55.825,14.825,Yes,2,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:488:2,2012,55.825,14.875,Yes,13.166667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:489:1,2012,55.825,14.925,Yes,6.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:354:489:2,2012,55.825,14.975,Yes,15.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:360:123:1,2012,56.225,10.325,Yes,1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:360:123:2,2012,56.225,10.375,Yes,158.033333,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:360:124:1,2012,56.225,10.425,Yes,52,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:360:124:3,2012,56.275,10.425,Yes,37.066667,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:360:207:3,2012,56.075,10.725,Yes,1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:360:209:1,2012,56.025,10.925,Yes,4,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:360:209:3,2012,56.075,10.925,Yes,16.1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:360:209:3,2012,56.075,10.925,Yes,16.1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:360:216:3,2012,56.175,10.625,Yes,1.533333,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:360:217:4,2012,56.175,10.775,Yes,2,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:360:218:1,2012,56.125,10.825,Yes,2.666667,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:360:218:1,2012,56.125,10.825,Yes,2.666667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:360:218:2,2012,56.125,10.875,Yes,1,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
1501:360:218:2,2012,56.125,10.875,Yes,1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:360:218:3,2012,56.175,10.825,Yes,2,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:360:218:4,2012,56.175,10.875,Yes,30.066667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:360:219:1,2012,56.125,10.925,Yes,2,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:360:219:2,2012,56.125,10.975,Yes,65.033333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
